clip_id,label_name,predicted_class,final_score,duration
v_BlowingCandles_g07_c02,BlowingCandles,BlowingCandles,0.29787570238113403,0.24921047687530518
v_BlowingCandles_g07_c03,BlowingCandles,BlowingCandles,0.2858680784702301,0.1744783878326416
v_BlowingCandles_g07_c04,BlowingCandles,BlowingCandles,0.2922460436820984,0.21821069717407227
v_BodyWeightSquats_g01_c01,BodyWeightSquats,BodyWeightSquats,0.2854815125465393,0.1291360060373942
v_BodyWeightSquats_g01_c02,BodyWeightSquats,BodyWeightSquats,0.28848639130592346,0.12759473588731554
v_BodyWeightSquats_g01_c03,BodyWeightSquats,BodyWeightSquats,0.28953874111175537,0.11472680833604601
v_BodyWeightSquats_g01_c04,BodyWeightSquats,BodyWeightSquats,0.27857762575149536,0.17305147647857666
v_BodyWeightSquats_g02_c01,BodyWeightSquats,BodyWeightSquats,0.2653175890445709,0.200259268283844
v_BodyWeightSquats_g02_c02,BodyWeightSquats,BodyWeightSquats,0.2687433362007141,0.2549179792404175
v_BodyWeightSquats_g02_c03,BodyWeightSquats,BodyWeightSquats,0.27357402443885803,0.14795273542404175
v_BodyWeightSquats_g02_c04,BodyWeightSquats,BodyWeightSquats,0.2738755941390991,0.16598076820373536
v_BodyWeightSquats_g03_c01,BodyWeightSquats,SoccerJuggling,0.269173800945282,0.17371320724487305
v_BodyWeightSquats_g03_c02,BodyWeightSquats,JumpingJack,0.2789079546928406,0.2510664463043213
v_BodyWeightSquats_g03_c03,BodyWeightSquats,JumpingJack,0.26657506823539734,0.2582540512084961
v_BodyWeightSquats_g03_c04,BodyWeightSquats,BodyWeightSquats,0.271810919046402,0.19069701433181763
v_BodyWeightSquats_g03_c05,BodyWeightSquats,JumpingJack,0.26800864934921265,0.21123933792114258
v_BodyWeightSquats_g04_c01,BodyWeightSquats,BodyWeightSquats,0.27677926421165466,0.16705899238586425
v_BodyWeightSquats_g04_c02,BodyWeightSquats,BodyWeightSquats,0.26699405908584595,0.2237224578857422
v_BodyWeightSquats_g04_c03,BodyWeightSquats,BodyWeightSquats,0.27091437578201294,0.17841466267903647
v_BodyWeightSquats_g04_c04,BodyWeightSquats,BodyWeightSquats,0.2654097080230713,0.17366131146748862
v_BodyWeightSquats_g05_c01,BodyWeightSquats,BodyWeightSquats,0.29488012194633484,0.19063599904378256
v_BodyWeightSquats_g05_c02,BodyWeightSquats,BodyWeightSquats,0.2764873802661896,0.18811602592468263
v_BodyWeightSquats_g05_c03,BodyWeightSquats,BodyWeightSquats,0.2849457561969757,0.2685384750366211
v_BodyWeightSquats_g05_c04,BodyWeightSquats,BodyWeightSquats,0.2921149730682373,0.1319119930267334
v_BodyWeightSquats_g06_c01,BodyWeightSquats,Lunges,0.27415531873703003,0.15051138401031494
v_BodyWeightSquats_g06_c02,BodyWeightSquats,BodyWeightSquats,0.27756214141845703,0.18706183433532714
v_BodyWeightSquats_g06_c03,BodyWeightSquats,BodyWeightSquats,0.28612732887268066,0.17668616771697998
v_BodyWeightSquats_g06_c04,BodyWeightSquats,BodyWeightSquats,0.2843611240386963,0.18292129039764404
v_BodyWeightSquats_g06_c05,BodyWeightSquats,BodyWeightSquats,0.2904258668422699,0.15705899397532144
v_BodyWeightSquats_g07_c01,BodyWeightSquats,BodyWeightSquats,0.28769320249557495,0.169423246383667
v_BodyWeightSquats_g07_c02,BodyWeightSquats,BodyWeightSquats,0.28403905034065247,0.19351822137832642
v_BodyWeightSquats_g07_c03,BodyWeightSquats,BodyWeightSquats,0.2844918966293335,0.24003728230794272
v_BodyWeightSquats_g07_c04,BodyWeightSquats,BodyWeightSquats,0.26265498995780945,0.2774989604949951
v_Bowling_g01_c01,Bowling,Bowling,0.2771671414375305,0.16138633092244467
v_Bowling_g01_c02,Bowling,Bowling,0.28749704360961914,0.16911840438842773
v_Bowling_g01_c03,Bowling,Bowling,0.280998170375824,0.1947634220123291
v_Bowling_g01_c04,Bowling,Bowling,0.2746981978416443,0.15282082557678223
v_Bowling_g01_c05,Bowling,Bowling,0.2785235047340393,0.14542242458888463
v_Bowling_g01_c06,Bowling,Bowling,0.2800139784812927,0.18732242584228515
v_Bowling_g01_c07,Bowling,Bowling,0.27911120653152466,0.19236555099487304
v_Bowling_g02_c01,Bowling,Bowling,0.30094122886657715,0.1936479409535726
v_Bowling_g02_c02,Bowling,Bowling,0.2928817868232727,0.16587238311767577
v_Bowling_g02_c03,Bowling,Bowling,0.29607075452804565,0.18610048294067383
v_Bowling_g02_c04,Bowling,Bowling,0.29167503118515015,0.2056935429573059
v_Bowling_g03_c01,Bowling,Bowling,0.30540651082992554,0.18276333808898926
v_Bowling_g03_c02,Bowling,Bowling,0.3017162084579468,0.17083778381347656
v_Bowling_g03_c03,Bowling,Bowling,0.3121477961540222,0.165789794921875
v_Bowling_g03_c04,Bowling,Bowling,0.30458372831344604,0.1982856273651123
v_Bowling_g03_c05,Bowling,Bowling,0.3036229610443115,0.19306502342224122
v_Bowling_g03_c06,Bowling,Bowling,0.30556511878967285,0.16794900894165038
v_Bowling_g03_c07,Bowling,Bowling,0.30683884024620056,0.17985355854034424
v_Bowling_g04_c01,Bowling,Bowling,0.2871408760547638,0.18135437965393067
v_Bowling_g04_c02,Bowling,Bowling,0.29592496156692505,0.19167957305908204
v_Bowling_g04_c03,Bowling,Bowling,0.29652056097984314,0.19005560874938965
v_Bowling_g04_c04,Bowling,Bowling,0.2954813838005066,0.25985491275787354
v_Bowling_g05_c01,Bowling,Bowling,0.28435447812080383,0.17639070749282837
v_Bowling_g05_c02,Bowling,Bowling,0.2941451668739319,0.16646261215209962
v_Bowling_g05_c03,Bowling,Bowling,0.2909548878669739,0.19653801918029784
v_Bowling_g05_c04,Bowling,Bowling,0.28941410779953003,0.19684114456176757
v_Bowling_g05_c05,Bowling,Bowling,0.2892352044582367,0.20250844955444336
v_Bowling_g05_c06,Bowling,Bowling,0.29769593477249146,0.16229000091552734
v_Bowling_g05_c07,Bowling,Bowling,0.29364126920700073,0.15705353021621704
v_Bowling_g06_c01,Bowling,Bowling,0.2999226152896881,0.18293604850769044
v_Bowling_g06_c02,Bowling,Bowling,0.30301433801651,0.2014514446258545
v_Bowling_g06_c03,Bowling,Bowling,0.2974779009819031,0.22429426511128744
v_Bowling_g06_c04,Bowling,Bowling,0.29410868883132935,0.19553200403849283
v_Bowling_g06_c05,Bowling,Bowling,0.29820895195007324,0.1643458366394043
v_Bowling_g06_c06,Bowling,Bowling,0.28887760639190674,0.18674397468566895
v_Bowling_g06_c07,Bowling,Bowling,0.29656141996383667,0.1772930145263672
v_Bowling_g07_c01,Bowling,Bowling,0.2789265811443329,0.20320496559143067
v_Bowling_g07_c02,Bowling,Bowling,0.27393996715545654,0.17105746269226074
v_Bowling_g07_c03,Bowling,Bowling,0.2858487367630005,0.16817941665649414
v_Bowling_g07_c04,Bowling,Bowling,0.2764408588409424,0.1602180004119873
v_Bowling_g07_c05,Bowling,Bowling,0.280891478061676,0.1859813690185547
v_Bowling_g07_c06,Bowling,Bowling,0.2675497233867645,0.16650242805480958
v_Bowling_g07_c07,Bowling,Bowling,0.2841610312461853,0.174957799911499
v_BoxingPunchingBag_g01_c01,BoxingPunchingBag,BoxingSpeedBag,0.31039223074913025,0.1705765724182129
v_BoxingPunchingBag_g01_c02,BoxingPunchingBag,BoxingSpeedBag,0.31108516454696655,0.15618367989857992
v_BoxingPunchingBag_g01_c03,BoxingPunchingBag,BoxingSpeedBag,0.3126601576805115,0.17194819450378418
v_BoxingPunchingBag_g01_c04,BoxingPunchingBag,BoxingSpeedBag,0.31552577018737793,0.15459601084391275
v_BoxingPunchingBag_g01_c05,BoxingPunchingBag,BoxingSpeedBag,0.3148942291736603,0.13989333311716715
v_BoxingPunchingBag_g01_c06,BoxingPunchingBag,BoxingSpeedBag,0.3115839660167694,0.15623565514882407
v_BoxingPunchingBag_g01_c07,BoxingPunchingBag,BoxingSpeedBag,0.31198057532310486,0.15359131495157877
v_BoxingPunchingBag_g02_c01,BoxingPunchingBag,BoxingSpeedBag,0.29557380080223083,0.16224980354309082
v_BoxingPunchingBag_g02_c02,BoxingPunchingBag,BoxingSpeedBag,0.29944998025894165,0.12561569213867188
v_BoxingPunchingBag_g02_c03,BoxingPunchingBag,BoxingSpeedBag,0.29798373579978943,0.13451412320137024
v_BoxingPunchingBag_g02_c04,BoxingPunchingBag,BoxingSpeedBag,0.29540547728538513,0.13420823216438293
v_BoxingPunchingBag_g02_c05,BoxingPunchingBag,BoxingSpeedBag,0.29781365394592285,0.160882830619812
v_BoxingPunchingBag_g02_c06,BoxingPunchingBag,BoxingSpeedBag,0.29718130826950073,0.15246363480885824
v_BoxingPunchingBag_g02_c07,BoxingPunchingBag,BoxingSpeedBag,0.2936207354068756,0.13860111236572265
v_BoxingPunchingBag_g03_c01,BoxingPunchingBag,BoxingSpeedBag,0.30613189935684204,0.1799111763636271
v_BoxingPunchingBag_g03_c02,BoxingPunchingBag,BoxingSpeedBag,0.3113052248954773,0.16731667518615723
v_BoxingPunchingBag_g03_c03,BoxingPunchingBag,BoxingSpeedBag,0.30590057373046875,0.15246643338884627
v_BoxingPunchingBag_g03_c04,BoxingPunchingBag,BoxingSpeedBag,0.3052077293395996,0.13290910720825194
v_BoxingPunchingBag_g03_c05,BoxingPunchingBag,BoxingSpeedBag,0.30225881934165955,0.1651846965154012
v_BoxingPunchingBag_g03_c06,BoxingPunchingBag,BoxingSpeedBag,0.3160576820373535,0.18370542526245118
v_BoxingPunchingBag_g03_c07,BoxingPunchingBag,BoxingSpeedBag,0.3037582337856293,0.13823390007019043
v_BoxingPunchingBag_g04_c01,BoxingPunchingBag,BoxingPunchingBag,0.28468912839889526,0.12839285532633463
v_BoxingPunchingBag_g04_c02,BoxingPunchingBag,BoxingPunchingBag,0.28395646810531616,0.12463910579681396
v_BoxingPunchingBag_g04_c03,BoxingPunchingBag,BoxingPunchingBag,0.28162670135498047,0.1288941502571106
v_BoxingPunchingBag_g04_c04,BoxingPunchingBag,BoxingPunchingBag,0.284564346075058,0.15062543324061803
v_BoxingPunchingBag_g04_c05,BoxingPunchingBag,BoxingPunchingBag,0.2823345363140106,0.12785890367296007
v_BoxingPunchingBag_g04_c06,BoxingPunchingBag,BoxingPunchingBag,0.2875996232032776,0.15086654254368373
v_BoxingPunchingBag_g04_c07,BoxingPunchingBag,BoxingPunchingBag,0.275534987449646,0.12153691053390503
v_BoxingPunchingBag_g05_c01,BoxingPunchingBag,BoxingSpeedBag,0.287415087223053,0.13406336307525635
v_BoxingPunchingBag_g05_c02,BoxingPunchingBag,BoxingSpeedBag,0.2898968458175659,0.1400870978832245
v_BoxingPunchingBag_g05_c03,BoxingPunchingBag,BoxingSpeedBag,0.2873949408531189,0.13456636667251587
v_BoxingPunchingBag_g05_c04,BoxingPunchingBag,BoxingSpeedBag,0.2857446074485779,0.14033299684524536
v_BoxingPunchingBag_g05_c05,BoxingPunchingBag,BoxingSpeedBag,0.2834703326225281,0.130047877629598
v_BoxingPunchingBag_g05_c06,BoxingPunchingBag,BoxingSpeedBag,0.2839953303337097,0.13207631640964085
v_BoxingPunchingBag_g05_c07,BoxingPunchingBag,BoxingSpeedBag,0.28523820638656616,0.15833752495901926
v_BoxingPunchingBag_g06_c01,BoxingPunchingBag,BoxingSpeedBag,0.28606730699539185,0.181549596786499
v_BoxingPunchingBag_g06_c02,BoxingPunchingBag,BoxingSpeedBag,0.29455438256263733,0.17713656425476074
v_BoxingPunchingBag_g06_c03,BoxingPunchingBag,BoxingSpeedBag,0.2954132854938507,0.18240013122558593
v_BoxingPunchingBag_g06_c04,BoxingPunchingBag,BoxingSpeedBag,0.29376471042633057,0.1724597454071045
v_BoxingPunchingBag_g06_c05,BoxingPunchingBag,BoxingSpeedBag,0.287239670753479,0.19461504618326822
v_BoxingPunchingBag_g06_c06,BoxingPunchingBag,BoxingSpeedBag,0.29095590114593506,0.1803339958190918
v_BoxingPunchingBag_g06_c07,BoxingPunchingBag,BoxingSpeedBag,0.2918725311756134,0.16420984268188477
v_BoxingPunchingBag_g07_c01,BoxingPunchingBag,BoxingSpeedBag,0.3148173391819,0.11105113559299046
v_BoxingPunchingBag_g07_c02,BoxingPunchingBag,BoxingSpeedBag,0.3133302927017212,0.11404626369476319
v_BoxingPunchingBag_g07_c03,BoxingPunchingBag,BoxingSpeedBag,0.3175909221172333,0.13285958766937256
v_BoxingPunchingBag_g07_c04,BoxingPunchingBag,BoxingSpeedBag,0.31539076566696167,0.13895928859710693
v_BoxingPunchingBag_g07_c05,BoxingPunchingBag,BoxingSpeedBag,0.3141137659549713,0.13774564049460672
v_BoxingPunchingBag_g07_c06,BoxingPunchingBag,BoxingSpeedBag,0.3155568838119507,0.14390883445739747
v_BoxingPunchingBag_g07_c07,BoxingPunchingBag,BoxingSpeedBag,0.32045674324035645,0.1119064490000407
v_BoxingSpeedBag_g01_c01,BoxingSpeedBag,BoxingSpeedBag,0.2932003140449524,0.17485556602478028
v_BoxingSpeedBag_g01_c02,BoxingSpeedBag,BoxingSpeedBag,0.30602651834487915,0.17333383560180665
v_BoxingSpeedBag_g01_c03,BoxingSpeedBag,BoxingSpeedBag,0.30190685391426086,0.1791449785232544
v_BoxingSpeedBag_g01_c04,BoxingSpeedBag,BoxingSpeedBag,0.2860987186431885,0.2108315626780192
v_BoxingSpeedBag_g02_c01,BoxingSpeedBag,BoxingSpeedBag,0.27336424589157104,0.1638641357421875
v_BoxingSpeedBag_g02_c02,BoxingSpeedBag,BoxingSpeedBag,0.2702711224555969,0.16309445244925364
v_BoxingSpeedBag_g02_c03,BoxingSpeedBag,PizzaTossing,0.2692373991012573,0.1588728427886963
v_BoxingSpeedBag_g02_c04,BoxingSpeedBag,BoxingSpeedBag,0.2868557870388031,0.17972779273986816
v_BoxingSpeedBag_g03_c01,BoxingSpeedBag,BoxingSpeedBag,0.2602234482765198,0.18300920724868774
v_BoxingSpeedBag_g03_c02,BoxingSpeedBag,BoxingSpeedBag,0.27753329277038574,0.17657899856567383
v_BoxingSpeedBag_g03_c03,BoxingSpeedBag,BoxingSpeedBag,0.2771094739437103,0.1799309730529785
v_BoxingSpeedBag_g03_c04,BoxingSpeedBag,BoxingSpeedBag,0.28986799716949463,0.17078161239624023
v_BoxingSpeedBag_g03_c05,BoxingSpeedBag,BoxingSpeedBag,0.28828710317611694,0.166227658589681
v_BoxingSpeedBag_g04_c01,BoxingSpeedBag,BoxingPunchingBag,0.27191537618637085,0.17864054441452026
v_BoxingSpeedBag_g04_c02,BoxingSpeedBag,PizzaTossing,0.2644873857498169,0.17105560302734374
v_BoxingSpeedBag_g04_c03,BoxingSpeedBag,PizzaTossing,0.2768220007419586,0.15818469864981516
v_BoxingSpeedBag_g04_c04,BoxingSpeedBag,PizzaTossing,0.2575991153717041,0.15173755373273576
v_BoxingSpeedBag_g04_c05,BoxingSpeedBag,BoxingSpeedBag,0.27868127822875977,0.13866522908210754
v_BoxingSpeedBag_g04_c06,BoxingSpeedBag,BoxingSpeedBag,0.283660352230072,0.12386965751647949
v_BoxingSpeedBag_g04_c07,BoxingSpeedBag,PizzaTossing,0.26423144340515137,0.13267829418182372
v_BoxingSpeedBag_g05_c01,BoxingSpeedBag,PommelHorse,0.25302594900131226,0.17814435958862304
v_BoxingSpeedBag_g05_c02,BoxingSpeedBag,PommelHorse,0.24534639716148376,0.167323629061381
v_BoxingSpeedBag_g05_c03,BoxingSpeedBag,PullUps,0.24312515556812286,0.15374282428196498
v_BoxingSpeedBag_g05_c04,BoxingSpeedBag,PommelHorse,0.2534874677658081,0.17551698684692382
v_BoxingSpeedBag_g05_c05,BoxingSpeedBag,PommelHorse,0.2502819001674652,0.16140130587986537
v_BoxingSpeedBag_g06_c01,BoxingSpeedBag,BoxingPunchingBag,0.2781783938407898,0.14086762070655823
v_BoxingSpeedBag_g06_c02,BoxingSpeedBag,BoxingPunchingBag,0.2826119065284729,0.10711280504862468
v_BoxingSpeedBag_g06_c03,BoxingSpeedBag,BoxingPunchingBag,0.28516095876693726,0.12745390997992623
v_BoxingSpeedBag_g06_c04,BoxingSpeedBag,BoxingPunchingBag,0.2859487533569336,0.13933876156806946
v_BoxingSpeedBag_g06_c05,BoxingSpeedBag,Punch,0.27654898166656494,0.18064279556274415
v_BoxingSpeedBag_g07_c01,BoxingSpeedBag,PullUps,0.27515995502471924,0.14971376867855296
v_BoxingSpeedBag_g07_c02,BoxingSpeedBag,PullUps,0.2730556130409241,0.14793523620156682
v_BoxingSpeedBag_g07_c03,BoxingSpeedBag,BoxingSpeedBag,0.2711300253868103,0.13074837625026703
v_BoxingSpeedBag_g07_c04,BoxingSpeedBag,PullUps,0.27415746450424194,0.13527731597423553
v_BoxingSpeedBag_g07_c05,BoxingSpeedBag,PullUps,0.26733243465423584,0.13206662237644196
v_BoxingSpeedBag_g07_c06,BoxingSpeedBag,BoxingSpeedBag,0.2750113606452942,0.13691852887471517
v_BoxingSpeedBag_g07_c07,BoxingSpeedBag,BoxingSpeedBag,0.2789823114871979,0.13857068121433258
v_BreastStroke_g01_c01,BreastStroke,BreastStroke,0.3021078109741211,0.20630431175231934
v_BreastStroke_g01_c02,BreastStroke,BreastStroke,0.29992926120758057,0.19968628883361816
v_BreastStroke_g01_c03,BreastStroke,BreastStroke,0.3003784716129303,0.1866917610168457
v_BreastStroke_g01_c04,BreastStroke,BreastStroke,0.302886426448822,0.19619274139404297
v_BreastStroke_g02_c01,BreastStroke,BreastStroke,0.3023422956466675,0.14241209626197815
v_BreastStroke_g02_c02,BreastStroke,BreastStroke,0.29815673828125,0.14391424439170145
v_BreastStroke_g02_c03,BreastStroke,BreastStroke,0.28744786977767944,0.18514853715896606
v_BreastStroke_g02_c04,BreastStroke,BreastStroke,0.3094930648803711,0.13190698623657227
v_BreastStroke_g03_c01,BreastStroke,BreastStroke,0.26675909757614136,0.1714714765548706
v_BreastStroke_g03_c02,BreastStroke,BreastStroke,0.29205724596977234,0.1678933302561442
v_BreastStroke_g03_c03,BreastStroke,BreastStroke,0.28957802057266235,0.16088768414088658
v_BreastStroke_g03_c04,BreastStroke,BreastStroke,0.2701859474182129,0.15491601399012975
v_BreastStroke_g04_c01,BreastStroke,BreastStroke,0.35248321294784546,0.16047801290239608
v_BreastStroke_g04_c02,BreastStroke,FrontCrawl,0.2986478805541992,0.1601241316114153
v_BreastStroke_g04_c03,BreastStroke,FrontCrawl,0.2984846830368042,0.1594406877245222
v_BreastStroke_g04_c04,BreastStroke,FrontCrawl,0.30349135398864746,0.14259275794029236
v_BreastStroke_g05_c01,BreastStroke,BreastStroke,0.3192237317562103,0.19230337142944337
v_BreastStroke_g05_c02,BreastStroke,BreastStroke,0.2996593713760376,0.15083789825439453
v_BreastStroke_g05_c03,BreastStroke,BreastStroke,0.30793729424476624,0.17678818702697754
v_BreastStroke_g05_c04,BreastStroke,BreastStroke,0.3099534213542938,0.13949716091156006
v_BreastStroke_g06_c01,BreastStroke,FrontCrawl,0.3142094314098358,0.24673449993133545
v_BreastStroke_g06_c02,BreastStroke,BreastStroke,0.30005893111228943,0.23043018579483032
v_BreastStroke_g06_c03,BreastStroke,BreastStroke,0.30057936906814575,0.22087401151657104
v_BreastStroke_g06_c04,BreastStroke,FrontCrawl,0.29344719648361206,0.26265573501586914
v_BreastStroke_g07_c01,BreastStroke,FrontCrawl,0.2967008352279663,0.13723855548434788
v_BreastStroke_g07_c02,BreastStroke,BreastStroke,0.2965400218963623,0.13581143726002087
v_BreastStroke_g07_c03,BreastStroke,FrontCrawl,0.29425951838493347,0.18681821823120118
v_BreastStroke_g07_c04,BreastStroke,BreastStroke,0.30050522089004517,0.3219407285962786
v_BrushingTeeth_g01_c01,BrushingTeeth,BrushingTeeth,0.3029296398162842,0.26138395071029663
v_BrushingTeeth_g01_c02,BrushingTeeth,BrushingTeeth,0.305045485496521,0.18688726425170898
v_BrushingTeeth_g01_c03,BrushingTeeth,BrushingTeeth,0.3045085072517395,0.1721665859222412
v_BrushingTeeth_g01_c04,BrushingTeeth,BrushingTeeth,0.3048474192619324,0.17594677209854126
v_BrushingTeeth_g02_c01,BrushingTeeth,BrushingTeeth,0.2534577250480652,0.1170648733774821
v_BrushingTeeth_g02_c02,BrushingTeeth,BrushingTeeth,0.25071483850479126,0.13448487281799315
v_BrushingTeeth_g02_c03,BrushingTeeth,BrushingTeeth,0.24769997596740723,0.13403703689575194
v_BrushingTeeth_g02_c04,BrushingTeeth,ApplyLipstick,0.24260981380939484,0.131903737783432
v_BrushingTeeth_g02_c05,BrushingTeeth,ApplyLipstick,0.23682020604610443,0.12721118927001954
v_BrushingTeeth_g02_c06,BrushingTeeth,BrushingTeeth,0.24939507246017456,0.13843241333961487
v_BrushingTeeth_g02_c07,BrushingTeeth,BrushingTeeth,0.26055023074150085,0.15048125938132959
v_BrushingTeeth_g03_c01,BrushingTeeth,BlowDryHair,0.25097164511680603,0.13312790128919813
v_BrushingTeeth_g03_c02,BrushingTeeth,BrushingTeeth,0.2636476755142212,0.2124750316143036
v_BrushingTeeth_g03_c03,BrushingTeeth,BrushingTeeth,0.2640300393104553,0.13646924495697021
v_BrushingTeeth_g03_c04,BrushingTeeth,BrushingTeeth,0.25379377603530884,0.15824086325509207
v_BrushingTeeth_g03_c05,BrushingTeeth,BrushingTeeth,0.2669908106327057,0.1412544846534729
v_BrushingTeeth_g04_c01,BrushingTeeth,BrushingTeeth,0.29123371839523315,0.2135779857635498
v_BrushingTeeth_g04_c02,BrushingTeeth,BrushingTeeth,0.2956903576850891,0.3066271781921387
v_BrushingTeeth_g04_c03,BrushingTeeth,BrushingTeeth,0.2731584310531616,0.19509047269821167
v_BrushingTeeth_g04_c04,BrushingTeeth,BrushingTeeth,0.2862459719181061,0.2259493668874105
v_BrushingTeeth_g05_c01,BrushingTeeth,BlowDryHair,0.2292921096086502,0.17108718554178873
v_BrushingTeeth_g05_c02,BrushingTeeth,BrushingTeeth,0.25443750619888306,0.1478238446371896
v_BrushingTeeth_g05_c03,BrushingTeeth,BrushingTeeth,0.2503848969936371,0.15119188172476633
v_BrushingTeeth_g05_c04,BrushingTeeth,BrushingTeeth,0.25430333614349365,0.1721415122350057
v_BrushingTeeth_g05_c05,BrushingTeeth,BrushingTeeth,0.2763456404209137,0.14177650213241577
v_BrushingTeeth_g06_c01,BrushingTeeth,BrushingTeeth,0.2793150842189789,0.1404043197631836
v_BrushingTeeth_g06_c02,BrushingTeeth,BrushingTeeth,0.278075635433197,0.13739188512166342
v_BrushingTeeth_g06_c03,BrushingTeeth,BrushingTeeth,0.25417929887771606,0.13341452858664773
v_BrushingTeeth_g06_c04,BrushingTeeth,BrushingTeeth,0.25721585750579834,0.1333720882733663
v_BrushingTeeth_g06_c05,BrushingTeeth,BrushingTeeth,0.2760981619358063,0.14042222499847412
v_BrushingTeeth_g07_c01,BrushingTeeth,BrushingTeeth,0.27822738885879517,0.1609173615773519
v_BrushingTeeth_g07_c02,BrushingTeeth,BrushingTeeth,0.2697542607784271,0.1394423544406891
v_BrushingTeeth_g07_c03,BrushingTeeth,BrushingTeeth,0.27742883563041687,0.16371349493662515
v_BrushingTeeth_g07_c04,BrushingTeeth,BrushingTeeth,0.2828199863433838,0.15189433097839355
v_BrushingTeeth_g07_c05,BrushingTeeth,BrushingTeeth,0.2576770484447479,0.12368506855434841
v_BrushingTeeth_g07_c06,BrushingTeeth,BrushingTeeth,0.2679601311683655,0.13391101360321045
v_CleanAndJerk_g01_c01,CleanAndJerk,CleanAndJerk,0.28066277503967285,0.17501479387283325
v_CleanAndJerk_g01_c02,CleanAndJerk,CleanAndJerk,0.2795400321483612,0.1628372073173523
v_CleanAndJerk_g01_c03,CleanAndJerk,CleanAndJerk,0.27671709656715393,0.1603602409362793
v_CleanAndJerk_g01_c04,CleanAndJerk,CleanAndJerk,0.2804662585258484,0.16022926568984985
v_CleanAndJerk_g01_c05,CleanAndJerk,CleanAndJerk,0.2793911397457123,0.1546947479248047
v_CleanAndJerk_g02_c01,CleanAndJerk,CleanAndJerk,0.2915017306804657,0.1623605489730835
v_CleanAndJerk_g02_c02,CleanAndJerk,CleanAndJerk,0.2964654564857483,0.12447079022725423
v_CleanAndJerk_g02_c03,CleanAndJerk,CleanAndJerk,0.296111524105072,0.1320079267024994
v_CleanAndJerk_g02_c04,CleanAndJerk,CleanAndJerk,0.299261212348938,0.12252390384674072
v_CleanAndJerk_g03_c01,CleanAndJerk,CleanAndJerk,0.294189989566803,0.15645933151245117
v_CleanAndJerk_g03_c02,CleanAndJerk,CleanAndJerk,0.2830467224121094,0.11006609598795573
v_CleanAndJerk_g03_c03,CleanAndJerk,CleanAndJerk,0.2941708266735077,0.1160438060760498
v_CleanAndJerk_g03_c04,CleanAndJerk,CleanAndJerk,0.28413957357406616,0.13276238441467286
v_CleanAndJerk_g03_c05,CleanAndJerk,CleanAndJerk,0.2939927577972412,0.12757712602615356
v_CleanAndJerk_g03_c06,CleanAndJerk,CleanAndJerk,0.29093384742736816,0.11788400014241536
v_CleanAndJerk_g04_c01,CleanAndJerk,CleanAndJerk,0.28670501708984375,0.16624836921691893
v_CleanAndJerk_g04_c02,CleanAndJerk,CleanAndJerk,0.285109281539917,0.12175524234771729
v_CleanAndJerk_g04_c03,CleanAndJerk,CleanAndJerk,0.2870326638221741,0.1622917652130127
v_CleanAndJerk_g04_c04,CleanAndJerk,CleanAndJerk,0.2858710289001465,0.15537854035695395
v_CleanAndJerk_g04_c05,CleanAndJerk,CleanAndJerk,0.28710436820983887,0.13404852151870728
v_CleanAndJerk_g05_c01,CleanAndJerk,CleanAndJerk,0.2965629994869232,0.17584526538848877
v_CleanAndJerk_g05_c02,CleanAndJerk,CleanAndJerk,0.2984521985054016,0.1541369915008545
v_CleanAndJerk_g05_c03,CleanAndJerk,CleanAndJerk,0.2958891987800598,0.15617656707763672
v_CleanAndJerk_g05_c04,CleanAndJerk,CleanAndJerk,0.30339866876602173,0.14508131572178432
v_CleanAndJerk_g06_c01,CleanAndJerk,CleanAndJerk,0.2978065013885498,0.15488570077078684
v_CleanAndJerk_g06_c02,CleanAndJerk,CleanAndJerk,0.29714685678482056,0.15188615662711008
v_CleanAndJerk_g06_c03,CleanAndJerk,CleanAndJerk,0.29734545946121216,0.1669067144393921
v_CleanAndJerk_g06_c04,CleanAndJerk,CleanAndJerk,0.30164235830307007,0.12527680397033691
v_CleanAndJerk_g07_c01,CleanAndJerk,CleanAndJerk,0.2938026189804077,0.13432526588439941
v_CleanAndJerk_g07_c02,CleanAndJerk,CleanAndJerk,0.29711949825286865,0.13231429186734286
v_CleanAndJerk_g07_c03,CleanAndJerk,CleanAndJerk,0.2927398979663849,0.13592761754989624
v_CleanAndJerk_g07_c04,CleanAndJerk,CleanAndJerk,0.2934325933456421,0.13515980243682862
v_CleanAndJerk_g07_c05,CleanAndJerk,CleanAndJerk,0.2948572635650635,0.15009144374302455
v_CliffDiving_g01_c01,CliffDiving,CliffDiving,0.3010433316230774,0.1921229362487793
v_CliffDiving_g01_c02,CliffDiving,CliffDiving,0.2973477244377136,0.1914607286453247
v_CliffDiving_g01_c03,CliffDiving,CliffDiving,0.29040420055389404,0.19254525502522787
v_CliffDiving_g01_c04,CliffDiving,CliffDiving,0.3039778769016266,0.1975846290588379
v_CliffDiving_g01_c05,CliffDiving,CliffDiving,0.30225276947021484,0.19520926475524902
v_CliffDiving_g01_c06,CliffDiving,CliffDiving,0.30020004510879517,0.18940957387288412
v_CliffDiving_g02_c01,CliffDiving,CliffDiving,0.29131215810775757,0.19030332565307617
v_CliffDiving_g02_c02,CliffDiving,CliffDiving,0.2858257591724396,0.17242926359176636
v_CliffDiving_g02_c03,CliffDiving,CliffDiving,0.2843397855758667,0.16890525817871094
