clip_id,label_name,predicted_class,intent_score,motion_score,object_score,final_score,duration
v_FieldHockeyPenalty_g03_c02,FieldHockeyPenalty,FieldHockeyPenalty,0.29395854473114014,0.2811129093170166,0.2460491806268692,0.27923843264579773,0.02995133399963379
v_FieldHockeyPenalty_g03_c03,FieldHockeyPenalty,FieldHockeyPenalty,0.29905733466148376,0.28412559628486633,0.26266488432884216,0.28580614924430847,0.029094934463500977
v_FieldHockeyPenalty_g03_c04,FieldHockeyPenalty,SoccerJuggling,0.2362421303987503,0.24689540266990662,0.19744494557380676,0.2327439934015274,0.02808070182800293
v_FieldHockeyPenalty_g04_c01,FieldHockeyPenalty,FieldHockeyPenalty,0.29766884446144104,0.28735512495040894,0.2560015022754669,0.28520989418029785,0.02867404619852702
v_FieldHockeyPenalty_g04_c02,FieldHockeyPenalty,FieldHockeyPenalty,0.3043849766254425,0.2966117262840271,0.27200281620025635,0.29479923844337463,0.026764313379923504
v_FieldHockeyPenalty_g04_c03,FieldHockeyPenalty,FieldHockeyPenalty,0.3089674115180969,0.29967886209487915,0.26582223176956177,0.29662296175956726,0.027382373809814453
v_FieldHockeyPenalty_g04_c04,FieldHockeyPenalty,FieldHockeyPenalty,0.2935986816883087,0.28808197379112244,0.2607249915599823,0.28481724858283997,0.027139981587727863
v_FieldHockeyPenalty_g04_c05,FieldHockeyPenalty,FieldHockeyPenalty,0.3240179121494293,0.3080488443374634,0.2698706090450287,0.30680084228515625,0.02741662661234538
v_FieldHockeyPenalty_g04_c06,FieldHockeyPenalty,FieldHockeyPenalty,0.3031754195690155,0.29330265522003174,0.25622639060020447,0.2898365259170532,0.027264992396036785
v_FieldHockeyPenalty_g04_c07,FieldHockeyPenalty,FieldHockeyPenalty,0.3069700300693512,0.29442843794822693,0.2642654776573181,0.2934125065803528,0.02795732021331787
v_FieldHockeyPenalty_g05_c01,FieldHockeyPenalty,FieldHockeyPenalty,0.31485939025878906,0.2791244089603424,0.2675892114639282,0.29111137986183167,0.025935053825378418
v_FieldHockeyPenalty_g05_c02,FieldHockeyPenalty,FieldHockeyPenalty,0.31634098291397095,0.2826601564884186,0.271023154258728,0.2938050925731659,0.027396281560262043
v_FieldHockeyPenalty_g05_c03,FieldHockeyPenalty,FieldHockeyPenalty,0.31452953815460205,0.2889173626899719,0.28074175119400024,0.29752710461616516,0.025299787521362305
v_FieldHockeyPenalty_g05_c04,FieldHockeyPenalty,FieldHockeyPenalty,0.32153838872909546,0.290716290473938,0.26692742109298706,0.29828736186027527,0.026299317677815754
v_FieldHockeyPenalty_g05_c05,FieldHockeyPenalty,FieldHockeyPenalty,0.3130742013454437,0.27263176441192627,0.26999276876449585,0.2882809638977051,0.026662031809488933
v_FieldHockeyPenalty_g05_c06,FieldHockeyPenalty,FieldHockeyPenalty,0.31704914569854736,0.2861233949661255,0.2620425820350647,0.29367753863334656,0.027749967575073243
v_FieldHockeyPenalty_g05_c07,FieldHockeyPenalty,FieldHockeyPenalty,0.310210645198822,0.2788882851600647,0.2616161108016968,0.28796279430389404,0.02526479959487915
v_FieldHockeyPenalty_g06_c01,FieldHockeyPenalty,FieldHockeyPenalty,0.2610986530780792,0.2540593147277832,0.25178250670433044,0.25641968846321106,0.02555370330810547
v_FieldHockeyPenalty_g06_c02,FieldHockeyPenalty,FieldHockeyPenalty,0.25887611508369446,0.24717256426811218,0.2467157244682312,0.25176262855529785,0.026578704516092937
v_FieldHockeyPenalty_g06_c03,FieldHockeyPenalty,FieldHockeyPenalty,0.2633926570415497,0.23680202662944794,0.24267031252384186,0.2486119419336319,0.026995142300923664
v_FieldHockeyPenalty_g06_c04,FieldHockeyPenalty,FieldHockeyPenalty,0.26218289136886597,0.2713761329650879,0.2528153359889984,0.2639866769313812,0.027507972717285157
v_FieldHockeyPenalty_g06_c05,FieldHockeyPenalty,FieldHockeyPenalty,0.2666971683502197,0.2537623643875122,0.24946004152297974,0.2580758333206177,0.027580785751342773
v_FieldHockeyPenalty_g06_c06,FieldHockeyPenalty,FieldHockeyPenalty,0.2756332755088806,0.2777271270751953,0.2600097954273224,0.2733461260795593,0.029186201095581055
v_FieldHockeyPenalty_g06_c07,FieldHockeyPenalty,FieldHockeyPenalty,0.25222867727279663,0.23961453139781952,0.24091793596744537,0.24492087960243225,0.027252578735351564
v_FieldHockeyPenalty_g07_c01,FieldHockeyPenalty,FieldHockeyPenalty,0.25551512837409973,0.2915157973766327,0.24440066516399384,0.267692506313324,0.025580406188964844
v_FieldHockeyPenalty_g07_c02,FieldHockeyPenalty,FieldHockeyPenalty,0.28648075461387634,0.3035968542098999,0.2697141170501709,0.2899738848209381,0.026412010192871094
v_FieldHockeyPenalty_g07_c03,FieldHockeyPenalty,FieldHockeyPenalty,0.29779428243637085,0.276714563369751,0.269677996635437,0.2837391197681427,0.026628732681274414
v_FieldHockeyPenalty_g07_c04,FieldHockeyPenalty,FieldHockeyPenalty,0.2950262427330017,0.28808051347732544,0.23202656209468842,0.2796480059623718,0.029637455940246582
v_FloorGymnastics_g01_c01,FloorGymnastics,UnevenBars,0.2575671672821045,0.21803924441337585,0.2393069863319397,0.2381039559841156,0.025873422622680664
v_FloorGymnastics_g01_c02,FloorGymnastics,UnevenBars,0.24941252171993256,0.22557033598423004,0.2551361322402954,0.24102036654949188,0.026457854679652622
v_FloorGymnastics_g01_c03,FloorGymnastics,UnevenBars,0.25754570960998535,0.21881507337093353,0.2485932558774948,0.2402629554271698,0.027013301849365234
v_FloorGymnastics_g01_c04,FloorGymnastics,UnevenBars,0.2660163938999176,0.2229505479335785,0.25482627749443054,0.24655205011367798,0.028231382369995117
v_FloorGymnastics_g01_c05,FloorGymnastics,UnevenBars,0.25955522060394287,0.22030377388000488,0.2534860670566559,0.24264082312583923,0.027672576904296874
v_FloorGymnastics_g02_c01,FloorGymnastics,PommelHorse,0.28097420930862427,0.24911095201969147,0.2416122853755951,0.2603565454483032,0.027140188217163085
v_FloorGymnastics_g02_c02,FloorGymnastics,PommelHorse,0.2753233015537262,0.2489934265613556,0.23965102434158325,0.25765690207481384,0.023632621765136717
v_FloorGymnastics_g02_c03,FloorGymnastics,PommelHorse,0.26946622133255005,0.24465520679950714,0.2298341989517212,0.25161540508270264,0.024765968322753906
v_FloorGymnastics_g02_c04,FloorGymnastics,UnevenBars,0.23864585161209106,0.22307662665843964,0.2598534822463989,0.2366596758365631,0.02828660011291504
v_FloorGymnastics_g03_c01,FloorGymnastics,UnevenBars,0.2927180528640747,0.23735755681991577,0.2820296287536621,0.26843616366386414,0.028894615173339844
v_FloorGymnastics_g03_c02,FloorGymnastics,UnevenBars,0.2944278120994568,0.23810210824012756,0.274743914604187,0.2679607570171356,0.028138160705566406
v_FloorGymnastics_g03_c03,FloorGymnastics,UnevenBars,0.2755914330482483,0.23059839010238647,0.2653510868549347,0.2555461525917053,0.02415017286936442
v_FloorGymnastics_g03_c04,FloorGymnastics,UnevenBars,0.29222095012664795,0.2441997230052948,0.28325170278549194,0.27121859788894653,0.02848680814107259
v_FloorGymnastics_g04_c01,FloorGymnastics,HighJump,0.2630457878112793,0.23158124089241028,0.2505033612251282,0.247951477766037,0.027315258979797363
v_FloorGymnastics_g04_c02,FloorGymnastics,PommelHorse,0.272731751203537,0.25348347425460815,0.23247502744197845,0.25698110461235046,0.026524722576141357
v_FloorGymnastics_g04_c03,FloorGymnastics,PommelHorse,0.2643871307373047,0.24677622318267822,0.22135677933692932,0.24873670935630798,0.028913307189941406
v_FloorGymnastics_g04_c04,FloorGymnastics,FloorGymnastics,0.2527271807193756,0.24772971868515015,0.2510525584220886,0.250393271446228,0.03134479522705078
v_FloorGymnastics_g04_c05,FloorGymnastics,PommelHorse,0.2691817283630371,0.23629817366600037,0.24117182195186615,0.250426322221756,0.03351449966430664
v_FloorGymnastics_g05_c01,FloorGymnastics,UnevenBars,0.240902841091156,0.23962058126926422,0.25554656982421875,0.24331867694854736,0.0385123093922933
v_FloorGymnastics_g05_c02,FloorGymnastics,UnevenBars,0.24000266194343567,0.23810093104839325,0.2639423608779907,0.2440299093723297,0.03798413276672363
v_FloorGymnastics_g05_c03,FloorGymnastics,PommelHorse,0.2689225673675537,0.2503543496131897,0.25346389412879944,0.2584035396575928,0.03979365030924479
v_FloorGymnastics_g05_c04,FloorGymnastics,UnevenBars,0.2551773190498352,0.24100908637046814,0.2601907253265381,0.2505126893520355,0.03312420845031738
v_FloorGymnastics_g06_c01,FloorGymnastics,FloorGymnastics,0.26369476318359375,0.26249462366104126,0.24843552708625793,0.2601628601551056,0.027988513310750324
v_FloorGymnastics_g06_c02,FloorGymnastics,FloorGymnastics,0.2636195123195648,0.2507219910621643,0.254177063703537,0.25657200813293457,0.0268951484135219
v_FloorGymnastics_g06_c03,FloorGymnastics,FloorGymnastics,0.2558208703994751,0.25628095865249634,0.25460636615753174,0.2557620108127594,0.0284968444279262
v_FloorGymnastics_g06_c04,FloorGymnastics,FloorGymnastics,0.2475602924823761,0.25019240379333496,0.27891677618026733,0.2548844516277313,0.0251618226369222
v_FloorGymnastics_g06_c05,FloorGymnastics,FloorGymnastics,0.24398687481880188,0.24431480467319489,0.2796863317489624,0.25125792622566223,0.028733174006144207
v_FloorGymnastics_g06_c06,FloorGymnastics,FloorGymnastics,0.24029594659805298,0.2439974993467331,0.27748072147369385,0.24921353161334991,0.027700322014944895
v_FloorGymnastics_g06_c07,FloorGymnastics,FloorGymnastics,0.23855958878993988,0.2389429807662964,0.2837817668914795,0.24775737524032593,0.024516275950840542
v_FloorGymnastics_g07_c01,FloorGymnastics,UnevenBars,0.22762516140937805,0.2140933871269226,0.2405194491147995,0.22479131817817688,0.02838740348815918
v_FloorGymnastics_g07_c02,FloorGymnastics,UnevenBars,0.2512933015823364,0.2219148874282837,0.24501243233680725,0.23828576505184174,0.02660198211669922
v_FloorGymnastics_g07_c03,FloorGymnastics,UnevenBars,0.24354898929595947,0.2106713056564331,0.24126718938350677,0.22994157671928406,0.0279482364654541
v_FloorGymnastics_g07_c04,FloorGymnastics,UnevenBars,0.25499406456947327,0.22403523325920105,0.24407562613487244,0.24042685329914093,0.028319835662841797
v_FloorGymnastics_g07_c05,FloorGymnastics,UnevenBars,0.2540684938430786,0.2266249656677246,0.2408985197544098,0.24045708775520325,0.027270277341206867
v_FloorGymnastics_g07_c06,FloorGymnastics,HighJump,0.24161610007286072,0.23497267067432404,0.23156143724918365,0.23694778978824615,0.02620774507522583
v_FloorGymnastics_g07_c07,FloorGymnastics,UnevenBars,0.2489655613899231,0.22110849618911743,0.2498554289340973,0.23800070583820343,0.028835391998291014
v_FrisbeeCatch_g01_c01,FrisbeeCatch,JavelinThrow,0.21831561625003815,0.24883881211280823,0.2181127965450287,0.23048433661460876,0.03190922737121582
v_FrisbeeCatch_g01_c02,FrisbeeCatch,JavelinThrow,0.21136979758739471,0.24466829001903534,0.2183765023946762,0.22609055042266846,0.03770573933919271
v_FrisbeeCatch_g01_c03,FrisbeeCatch,JugglingBalls,0.24579058587551117,0.2485680729150772,0.1835920214653015,0.23446187376976013,0.030424773693084717
v_FrisbeeCatch_g01_c04,FrisbeeCatch,FrisbeeCatch,0.254991739988327,0.21992646157741547,0.23266121745109558,0.23649951815605164,0.028620541095733643
v_FrisbeeCatch_g01_c05,FrisbeeCatch,JavelinThrow,0.21401938796043396,0.2439815253019333,0.20795094966888428,0.2247905731201172,0.034898996353149414
v_FrisbeeCatch_g01_c06,FrisbeeCatch,JavelinThrow,0.2186584174633026,0.24157018959522247,0.21394845843315125,0.22688114643096924,0.032642483711242676
v_FrisbeeCatch_g02_c01,FrisbeeCatch,FrisbeeCatch,0.26667484641075134,0.2195025235414505,0.24165906012058258,0.24280275404453278,0.03554350137710571
v_FrisbeeCatch_g02_c02,FrisbeeCatch,FrisbeeCatch,0.2423076629638672,0.22069111466407776,0.23797205090522766,0.232793927192688,0.03965473175048828
v_FrisbeeCatch_g02_c03,FrisbeeCatch,FrisbeeCatch,0.2560725510120392,0.21360048651695251,0.2384146749973297,0.23555216193199158,0.04030883312225342
v_FrisbeeCatch_g02_c04,FrisbeeCatch,FrisbeeCatch,0.2507933974266052,0.2142581343650818,0.24059052765369415,0.23413872718811035,0.03805673122406006
v_FrisbeeCatch_g02_c05,FrisbeeCatch,FrisbeeCatch,0.25517207384109497,0.21355189383029938,0.23101305961608887,0.2336922138929367,0.036963303883870445
v_FrisbeeCatch_g03_c01,FrisbeeCatch,FrisbeeCatch,0.23974543809890747,0.21838140487670898,0.21964532136917114,0.22717981040477753,0.03588700294494629
v_FrisbeeCatch_g03_c02,FrisbeeCatch,FrisbeeCatch,0.2489357590675354,0.22169363498687744,0.2285735160112381,0.23396646976470947,0.033056557178497314
v_FrisbeeCatch_g03_c03,FrisbeeCatch,FrisbeeCatch,0.241151824593544,0.21314144134521484,0.22444236278533936,0.22660577297210693,0.03851151466369629
v_FrisbeeCatch_g03_c04,FrisbeeCatch,JavelinThrow,0.2134018987417221,0.2391628473997116,0.22206762433052063,0.2254394143819809,0.03443223237991333
v_FrisbeeCatch_g03_c05,FrisbeeCatch,FrisbeeCatch,0.24611437320709229,0.21823859214782715,0.2271125316619873,0.23116369545459747,0.0359874963760376
v_FrisbeeCatch_g04_c01,FrisbeeCatch,FrisbeeCatch,0.2522425055503845,0.22159528732299805,0.23938262462615967,0.23741164803504944,0.03578662872314453
v_FrisbeeCatch_g04_c02,FrisbeeCatch,FrisbeeCatch,0.2462480515241623,0.21859174966812134,0.23960034549236298,0.2338559925556183,0.03278271357218424
v_FrisbeeCatch_g04_c03,FrisbeeCatch,JavelinThrow,0.21626310050487518,0.24972829222679138,0.2277570217847824,0.23194797337055206,0.03039105733235677
v_FrisbeeCatch_g04_c04,FrisbeeCatch,JavelinThrow,0.217816561460495,0.25346285104751587,0.22339117527008057,0.23319000005722046,0.028245290120442707
v_FrisbeeCatch_g04_c05,FrisbeeCatch,FrisbeeCatch,0.25094074010849,0.22254258394241333,0.2414017617702484,0.23767369985580444,0.027758359909057617
v_FrisbeeCatch_g05_c01,FrisbeeCatch,FrisbeeCatch,0.24440042674541473,0.21655209362506866,0.2200506031513214,0.2283911257982254,0.028382301330566406
v_FrisbeeCatch_g05_c02,FrisbeeCatch,FrisbeeCatch,0.23404841125011444,0.21370689570903778,0.2121632993221283,0.22153478860855103,0.02781963348388672
v_FrisbeeCatch_g05_c03,FrisbeeCatch,FrisbeeCatch,0.2409435361623764,0.2169455885887146,0.22576357424259186,0.22830837965011597,0.028692960739135742
v_FrisbeeCatch_g05_c04,FrisbeeCatch,ThrowDiscus,0.2513434588909149,0.23910078406333923,0.22327640652656555,0.24083296954631805,0.027762333552042644
v_FrisbeeCatch_g05_c05,FrisbeeCatch,FrisbeeCatch,0.2532598376274109,0.23553869128227234,0.24251751601696014,0.2440229207277298,0.027386029561360676
v_FrisbeeCatch_g06_c01,FrisbeeCatch,FrisbeeCatch,0.25089120864868164,0.21215710043907166,0.22890615463256836,0.23100054264068604,0.027206023534138996
v_FrisbeeCatch_g06_c02,FrisbeeCatch,FrisbeeCatch,0.2605140209197998,0.2201778143644333,0.23264119029045105,0.23880498111248016,0.026816487312316895
v_FrisbeeCatch_g06_c03,FrisbeeCatch,FrisbeeCatch,0.2587888240814209,0.221289724111557,0.2343427836894989,0.23889997601509094,0.029790719350179035
v_FrisbeeCatch_g06_c04,FrisbeeCatch,FrisbeeCatch,0.25751161575317383,0.2210896909236908,0.23247458040714264,0.23793543875217438,0.02780550718307495
v_FrisbeeCatch_g06_c05,FrisbeeCatch,FrisbeeCatch,0.25845468044281006,0.21353983879089355,0.22739630937576294,0.23427706956863403,0.028792301813761394
v_FrisbeeCatch_g07_c01,FrisbeeCatch,JavelinThrow,0.20720022916793823,0.23591987788677216,0.2008475363254547,0.21741755306720734,0.026037752628326416
v_FrisbeeCatch_g07_c02,FrisbeeCatch,JavelinThrow,0.21527956426143646,0.21783745288848877,0.19902797043323517,0.2130523920059204,0.025917816162109374
v_FrisbeeCatch_g07_c03,FrisbeeCatch,JavelinThrow,0.223800390958786,0.24373531341552734,0.21749453246593475,0.23051318526268005,0.02534322738647461
v_FrisbeeCatch_g07_c04,FrisbeeCatch,JavelinThrow,0.21046608686447144,0.22344200313091278,0.213067889213562,0.2161768227815628,0.027388334274291992
v_FrisbeeCatch_g07_c05,FrisbeeCatch,JavelinThrow,0.21804513037204742,0.23033596575260162,0.20110827684402466,0.21957409381866455,0.02743697166442871
v_FrisbeeCatch_g07_c06,FrisbeeCatch,JavelinThrow,0.21342384815216064,0.24197621643543243,0.21143385767936707,0.22444678843021393,0.0255526065826416
v_FrontCrawl_g01_c01,FrontCrawl,FrontCrawl,0.272108256816864,0.2581447958946228,0.22529172897338867,0.257159560918808,0.02880244255065918
v_FrontCrawl_g01_c02,FrontCrawl,FrontCrawl,0.26949992775917053,0.24554061889648438,0.22908766567707062,0.2518337368965149,0.028387022018432618
v_FrontCrawl_g01_c03,FrontCrawl,FrontCrawl,0.27308952808380127,0.2455773800611496,0.22951282560825348,0.2533693313598633,0.028179216384887695
v_FrontCrawl_g01_c04,FrontCrawl,FrontCrawl,0.27758657932281494,0.25186479091644287,0.23160462081432343,0.2581014633178711,0.02746868133544922
v_FrontCrawl_g02_c01,FrontCrawl,FrontCrawl,0.26464158296585083,0.24397815763950348,0.2389131486415863,0.25123053789138794,0.025169014930725098
v_FrontCrawl_g02_c02,FrontCrawl,FrontCrawl,0.26127898693084717,0.23392686247825623,0.24764084815979004,0.24761050939559937,0.029711008071899414
v_FrontCrawl_g02_c03,FrontCrawl,FrontCrawl,0.2711929678916931,0.23992735147476196,0.23500466346740723,0.2514490783214569,0.024991750717163086
v_FrontCrawl_g02_c04,FrontCrawl,FrontCrawl,0.27190810441970825,0.24345681071281433,0.24941901862621307,0.25602978467941284,0.025242185592651366
v_FrontCrawl_g03_c01,FrontCrawl,FrontCrawl,0.27485954761505127,0.24710790812969208,0.22075894474983215,0.25293877720832825,0.026275634765625
v_FrontCrawl_g03_c02,FrontCrawl,FrontCrawl,0.27519816160202026,0.24900467693805695,0.21655774116516113,0.2529926896095276,0.02551858765738351
v_FrontCrawl_g03_c03,FrontCrawl,FrontCrawl,0.2742580473423004,0.2450651228427887,0.21575768291950226,0.25088080763816833,0.02548786997795105
v_FrontCrawl_g03_c04,FrontCrawl,FrontCrawl,0.2747478783130646,0.24327902495861053,0.22580979764461517,0.25237271189689636,0.026347239812215168
v_FrontCrawl_g03_c05,FrontCrawl,FrontCrawl,0.2718998193740845,0.24816420674324036,0.2178284227848053,0.251591295003891,0.024417672838483537
v_FrontCrawl_g03_c06,FrontCrawl,FrontCrawl,0.27673131227493286,0.25009316205978394,0.2149636447429657,0.25372251868247986,0.026605299540928433
v_FrontCrawl_g04_c01,FrontCrawl,FrontCrawl,0.2461516261100769,0.20112344622612,0.239310622215271,0.22677215933799744,0.026812175909678142
v_FrontCrawl_g04_c02,FrontCrawl,FrontCrawl,0.23961547017097473,0.19042447209358215,0.2397523671388626,0.21996645629405975,0.02663487858242459
v_FrontCrawl_g04_c03,FrontCrawl,FrontCrawl,0.24322104454040527,0.18906225264072418,0.23783066868782043,0.22047945857048035,0.02708843019273546
v_FrontCrawl_g04_c04,FrontCrawl,FrontCrawl,0.24220886826515198,0.1943567395210266,0.23941251635551453,0.2225087583065033,0.025650631297718395
v_FrontCrawl_g04_c05,FrontCrawl,FrontCrawl,0.2448388636112213,0.200808584690094,0.2375093698501587,0.22576086223125458,0.02623694283621652
v_FrontCrawl_g04_c06,FrontCrawl,FrontCrawl,0.24646234512329102,0.20286470651626587,0.23686304688453674,0.22710344195365906,0.026741743087768555
v_FrontCrawl_g04_c07,FrontCrawl,FrontCrawl,0.2414899468421936,0.20034249126911163,0.24317589402198792,0.2253681719303131,0.027077528146597054
v_FrontCrawl_g05_c01,FrontCrawl,FrontCrawl,0.25572121143341064,0.21823684871196747,0.2204662710428238,0.233676478266716,0.02780747413635254
v_FrontCrawl_g05_c02,FrontCrawl,FrontCrawl,0.24904599785804749,0.2147308588027954,0.22407686710357666,0.2303261160850525,0.026738226413726807
v_FrontCrawl_g05_c03,FrontCrawl,FrontCrawl,0.26111921668052673,0.21881195902824402,0.22516052424907684,0.2370045781135559,0.02595698833465576
v_FrontCrawl_g05_c04,FrontCrawl,FrontCrawl,0.2784034013748169,0.22833973169326782,0.23680341243743896,0.2500579357147217,0.027634429931640624
v_FrontCrawl_g06_c01,FrontCrawl,FrontCrawl,0.26641011238098145,0.22344684600830078,0.2336965799331665,0.2426820993423462,0.03174738883972168
v_FrontCrawl_g06_c02,FrontCrawl,FrontCrawl,0.2627284824848175,0.22384831309318542,0.2352512925863266,0.24168097972869873,0.030208289623260498
v_FrontCrawl_g06_c03,FrontCrawl,FrontCrawl,0.2603474259376526,0.2256752848625183,0.2304764688014984,0.24050438404083252,0.033531010150909424
v_FrontCrawl_g06_c04,FrontCrawl,Diving,0.23473457992076874,0.2373679280281067,0.24619898200035095,0.23808081448078156,0.03596677780151367
v_FrontCrawl_g06_c05,FrontCrawl,Diving,0.23064732551574707,0.23933662474155426,0.2403283715248108,0.2360592633485794,0.036025190353393556
v_FrontCrawl_g07_c01,FrontCrawl,FrontCrawl,0.26175886392593384,0.24348625540733337,0.22623056173324585,0.24734415113925934,0.036114772160847984
v_FrontCrawl_g07_c02,FrontCrawl,FrontCrawl,0.26689115166664124,0.23896895349025726,0.23526355624198914,0.24939675629138947,0.034203563417707174
v_FrontCrawl_g07_c03,FrontCrawl,FrontCrawl,0.2642945945262909,0.23266339302062988,0.23473694920539856,0.24573057889938354,0.03348255157470703
v_FrontCrawl_g07_c04,FrontCrawl,FrontCrawl,0.2705722451210022,0.24491234123706818,0.22612403333187103,0.2514186501502991,0.03492826223373413
v_FrontCrawl_g07_c05,FrontCrawl,FrontCrawl,0.258638471364975,0.22703634202480316,0.23602740466594696,0.2414754033088684,0.03416649500528971
v_FrontCrawl_g07_c06,FrontCrawl,FrontCrawl,0.27197593450546265,0.2487207055091858,0.22792816162109375,0.2538642883300781,0.028644227981567384
v_FrontCrawl_g07_c07,FrontCrawl,FrontCrawl,0.26170146465301514,0.2391917109489441,0.217564195394516,0.2438701093196869,0.028544306755065918
v_GolfSwing_g01_c01,GolfSwing,GolfSwing,0.2809363007545471,0.284453809261322,0.26059895753860474,0.27827584743499756,0.028580705324808758
v_GolfSwing_g01_c02,GolfSwing,GolfSwing,0.28081172704696655,0.2842661738395691,0.26212483644485474,0.2784561216831207,0.025755703449249268
v_GolfSwing_g01_c03,GolfSwing,GolfSwing,0.2782451808452606,0.27750757336616516,0.24926912784576416,0.27215492725372314,0.024417740958077565
v_GolfSwing_g01_c04,GolfSwing,GolfSwing,0.2800906300544739,0.2798614501953125,0.2544018030166626,0.2748611867427826,0.025744279225667317
v_GolfSwing_g01_c05,GolfSwing,GolfSwing,0.2817341387271881,0.28078269958496094,0.2599683403968811,0.27700042724609375,0.02881818725949242
v_GolfSwing_g01_c06,GolfSwing,GolfSwing,0.2784440517425537,0.2742180824279785,0.24830570816993713,0.2707259953022003,0.027157929208543565
v_GolfSwing_g02_c01,GolfSwing,GolfSwing,0.24413475394248962,0.24747499823570251,0.24581384658813477,0.24580667912960052,0.029350423812866212
v_GolfSwing_g02_c02,GolfSwing,GolfSwing,0.2695295810699463,0.2636151611804962,0.24350371956825256,0.26195862889289856,0.028105497360229492
v_GolfSwing_g02_c03,GolfSwing,GolfSwing,0.24159497022628784,0.2447776198387146,0.23931461572647095,0.24241197109222412,0.02668696641921997
v_GolfSwing_g02_c04,GolfSwing,GolfSwing,0.26115038990974426,0.2625918388366699,0.25012439489364624,0.2595217525959015,0.0305178165435791
v_GolfSwing_g03_c01,GolfSwing,GolfSwing,0.2821653485298157,0.26241007447242737,0.24902430176734924,0.2676350474357605,0.028432607650756836
v_GolfSwing_g03_c02,GolfSwing,GolfSwing,0.27653688192367554,0.27015137672424316,0.25089341402053833,0.2688539922237396,0.0252455472946167
v_GolfSwing_g03_c03,GolfSwing,GolfSwing,0.27512502670288086,0.25834035873413086,0.25207188725471497,0.2638005316257477,0.026348670323689777
v_GolfSwing_g03_c04,GolfSwing,GolfSwing,0.27289894223213196,0.2596260607242584,0.24268324673175812,0.26154667139053345,0.024472808837890624
v_GolfSwing_g03_c05,GolfSwing,GolfSwing,0.28104662895202637,0.2603120505809784,0.24867233633995056,0.266277939081192,0.028201198577880858
v_GolfSwing_g03_c06,GolfSwing,GolfSwing,0.271625816822052,0.24945612251758575,0.24093616008758545,0.25662001967430115,0.026378870010375977
v_GolfSwing_g03_c07,GolfSwing,GolfSwing,0.26797062158584595,0.25508981943130493,0.24544642865657806,0.25831347703933716,0.027444203694661457
v_GolfSwing_g04_c01,GolfSwing,GolfSwing,0.25435447692871094,0.24254336953163147,0.250543475151062,0.24886783957481384,0.02873859405517578
v_GolfSwing_g04_c02,GolfSwing,GolfSwing,0.2535823583602905,0.2418633997440338,0.24772000312805176,0.2477223128080368,0.025416994094848634
v_GolfSwing_g04_c03,GolfSwing,GolfSwing,0.28225094079971313,0.267483115196228,0.2536115050315857,0.27061593532562256,0.024913350741068523
v_GolfSwing_g04_c04,GolfSwing,GolfSwing,0.285944402217865,0.2689605951309204,0.2572557330131531,0.27341315150260925,0.02633469445364816
v_GolfSwing_g04_c05,GolfSwing,GolfSwing,0.2859998941421509,0.27227699756622314,0.2574026584625244,0.27479130029678345,0.0252802570660909
v_GolfSwing_g04_c06,GolfSwing,GolfSwing,0.27959907054901123,0.2707573473453522,0.25251367688179016,0.2706453204154968,0.026101231575012207
v_GolfSwing_g05_c01,GolfSwing,GolfSwing,0.23718921840190887,0.23219896852970123,0.21200822293758392,0.23015691339969635,0.02550351619720459
v_GolfSwing_g05_c02,GolfSwing,GolfSwing,0.2540742754936218,0.23712901771068573,0.2332548201084137,0.24313227832317352,0.025449275970458984
v_GolfSwing_g05_c03,GolfSwing,GolfSwing,0.27383875846862793,0.2706485390663147,0.26308363676071167,0.2704116404056549,0.027213692665100098
v_GolfSwing_g05_c04,GolfSwing,GolfSwing,0.26174822449684143,0.26051199436187744,0.24150517582893372,0.25720512866973877,0.028022487958272297
v_GolfSwing_g05_c05,GolfSwing,GolfSwing,0.2554982006549835,0.23914948105812073,0.23541846871376038,0.244942769408226,0.02676224708557129
v_GolfSwing_g05_c06,GolfSwing,GolfSwing,0.26637354493141174,0.2501896619796753,0.2361859381198883,0.2538624703884125,0.02570486068725586
v_GolfSwing_g05_c07,GolfSwing,GolfSwing,0.25823330879211426,0.24841918051242828,0.24058008193969727,0.250777006149292,0.025414371490478517
v_GolfSwing_g06_c01,GolfSwing,GolfSwing,0.25080573558807373,0.2400279939174652,0.23027004301548004,0.24238750338554382,0.02773451805114746
v_GolfSwing_g06_c02,GolfSwing,GolfSwing,0.24939505755901337,0.2416142225265503,0.2334427535533905,0.24309226870536804,0.02521759271621704
v_GolfSwing_g06_c03,GolfSwing,GolfSwing,0.25681090354919434,0.258857399225235,0.23637187480926514,0.2535417079925537,0.025261521339416504
v_GolfSwing_g06_c04,GolfSwing,GolfSwing,0.26789408922195435,0.2556385397911072,0.2417919635772705,0.25777143239974976,0.024802398681640626
v_GolfSwing_g07_c01,GolfSwing,GolfSwing,0.26185476779937744,0.2473069429397583,0.23271986842155457,0.25020867586135864,0.026987989743550617
v_GolfSwing_g07_c02,GolfSwing,GolfSwing,0.2543206810951233,0.24043264985084534,0.23379240930080414,0.24465982615947723,0.025464177131652832
v_GolfSwing_g07_c03,GolfSwing,GolfSwing,0.2653873860836029,0.26437366008758545,0.23802876472473145,0.2595101594924927,0.025576400756835937
v_GolfSwing_g07_c04,GolfSwing,GolfSwing,0.26363152265548706,0.24381494522094727,0.23857735097408295,0.25069403648376465,0.025795698165893555
