clip_id,label_name,predicted_class,intent_score,motion_score,object_score,final_score,num_frames,duration
v_BenchPress_g07_c07,BenchPress,BenchPress,0.2154541015625,0.136474609375,0.1529541015625,0.17138671875,79,0.17243313789367676
v_Biking_g01_c01,Biking,Biking,0.2205810546875,0.189453125,0.1871337890625,0.201416015625,151,0.18486309051513672
v_Biking_g01_c02,Biking,Biking,0.202880859375,0.168212890625,0.1781005859375,0.18408203125,151,0.18170714378356934
v_Biking_g01_c03,Biking,Biking,0.2213134765625,0.181884765625,0.1929931640625,0.1998291015625,151,0.17902803421020508
v_Biking_g01_c04,Biking,Biking,0.21044921875,0.17333984375,0.1810302734375,0.189697265625,181,0.1802079677581787
v_Biking_g02_c01,Biking,Biking,0.1866455078125,0.199951171875,0.156494140625,0.185791015625,240,0.18596315383911133
v_Biking_g02_c02,Biking,Biking,0.208740234375,0.208740234375,0.170654296875,0.201171875,240,0.17974209785461426
v_Biking_g02_c03,Biking,Biking,0.203369140625,0.193115234375,0.1636962890625,0.19140625,240,0.1834249496459961
v_Biking_g02_c04,Biking,Biking,0.1917724609375,0.1937255859375,0.163330078125,0.18701171875,240,0.1814100742340088
v_Biking_g02_c05,Biking,Biking,0.176025390625,0.1676025390625,0.152587890625,0.16796875,180,0.17441201210021973
v_Biking_g02_c06,Biking,Biking,0.173095703125,0.1806640625,0.1544189453125,0.17236328125,239,0.1809689998626709
v_Biking_g02_c07,Biking,Biking,0.1783447265625,0.1888427734375,0.149658203125,0.1768798828125,240,0.190659761428833
v_Biking_g03_c01,Biking,Biking,0.1842041015625,0.1632080078125,0.149658203125,0.1688232421875,379,0.1802046298980713
v_Biking_g03_c02,Biking,Biking,0.2003173828125,0.166015625,0.1612548828125,0.1787109375,380,0.17748618125915527
v_Biking_g03_c03,Biking,Biking,0.2039794921875,0.169189453125,0.1646728515625,0.1822509765625,356,0.18123483657836914
v_Biking_g03_c04,Biking,Biking,0.199951171875,0.17578125,0.1583251953125,0.181884765625,378,0.1816089153289795
v_Biking_g04_c01,Biking,Biking,0.218505859375,0.169921875,0.1822509765625,0.19189453125,240,0.1807701587677002
v_Biking_g04_c02,Biking,Biking,0.219482421875,0.176513671875,0.181884765625,0.19482421875,180,0.17419195175170898
v_Biking_g04_c03,Biking,Biking,0.222412109375,0.1982421875,0.178955078125,0.2039794921875,240,0.17462611198425293
v_Biking_g04_c04,Biking,Biking,0.2193603515625,0.174072265625,0.185546875,0.194580078125,216,0.18403983116149902
v_Biking_g04_c05,Biking,Biking,0.2208251953125,0.188232421875,0.1864013671875,0.200927734375,213,0.18007707595825195
v_Biking_g05_c01,Biking,Biking,0.2220458984375,0.194091796875,0.1705322265625,0.20068359375,300,0.17995190620422363
v_Biking_g05_c02,Biking,Biking,0.1796875,0.1708984375,0.14306640625,0.1688232421875,201,0.17980098724365234
v_Biking_g05_c03,Biking,Biking,0.1998291015625,0.1793212890625,0.1522216796875,0.1820068359375,200,0.17433810234069824
v_Biking_g05_c04,Biking,Biking,0.2144775390625,0.1734619140625,0.1810302734375,0.19140625,201,0.17665791511535645
v_Biking_g05_c05,Biking,Biking,0.218017578125,0.1954345703125,0.1717529296875,0.19970703125,163,0.18634605407714844
v_Biking_g05_c06,Biking,Biking,0.209716796875,0.18896484375,0.1715087890625,0.1937255859375,180,0.17885684967041016
v_Biking_g05_c07,Biking,Biking,0.2069091796875,0.1842041015625,0.16845703125,0.190185546875,180,0.1803879737854004
v_Biking_g06_c01,Biking,Biking,0.2122802734375,0.1875,0.1785888671875,0.195556640625,101,0.16961407661437988
v_Biking_g06_c02,Biking,Biking,0.2105712890625,0.180908203125,0.1611328125,0.1888427734375,157,0.18703699111938477
v_Biking_g06_c03,Biking,Biking,0.203125,0.2032470703125,0.1676025390625,0.196044921875,201,0.1846778392791748
v_Biking_g06_c04,Biking,Biking,0.2027587890625,0.184814453125,0.171875,0.189453125,235,0.182938814163208
v_Biking_g06_c05,Biking,Biking,0.21142578125,0.1845703125,0.1802978515625,0.194580078125,201,0.18633008003234863
v_Biking_g07_c01,Biking,Biking,0.205078125,0.186767578125,0.1890869140625,0.194580078125,300,0.17407584190368652
v_Biking_g07_c02,Biking,Biking,0.19287109375,0.164306640625,0.1578369140625,0.17431640625,360,0.18352508544921875
v_Biking_g07_c03,Biking,Biking,0.1973876953125,0.18603515625,0.1688232421875,0.18701171875,400,0.18152689933776855
v_Biking_g07_c04,Biking,Biking,0.209228515625,0.192138671875,0.1865234375,0.19775390625,299,0.18137788772583008
v_Biking_g07_c05,Biking,Biking,0.197509765625,0.166748046875,0.183349609375,0.182373046875,192,0.17330503463745117
v_Biking_g07_c06,Biking,Biking,0.1915283203125,0.180908203125,0.168701171875,0.1826171875,240,0.1770341396331787
v_Billiards_g01_c01,Billiards,Billiards,0.1978759765625,0.1461181640625,0.207763671875,0.17919921875,274,0.17554998397827148
v_Billiards_g01_c02,Billiards,Billiards,0.189208984375,0.1458740234375,0.197509765625,0.173583984375,383,0.17621302604675293
v_Billiards_g01_c03,Billiards,Billiards,0.192138671875,0.145751953125,0.203857421875,0.1759033203125,395,0.1897718906402588
v_Billiards_g01_c04,Billiards,Billiards,0.197265625,0.15087890625,0.203369140625,0.179931640625,189,0.19036483764648438
v_Billiards_g01_c05,Billiards,Billiards,0.209716796875,0.158203125,0.209716796875,0.189208984375,352,0.17885398864746094
v_Billiards_g01_c06,Billiards,Billiards,0.1934814453125,0.141357421875,0.191650390625,0.1722412109375,298,0.18103384971618652
v_Billiards_g02_c01,Billiards,Billiards,0.1761474609375,0.126953125,0.1845703125,0.158203125,336,0.18159198760986328
v_Billiards_g02_c02,Billiards,Billiards,0.179931640625,0.1422119140625,0.1927490234375,0.16748046875,313,0.1943209171295166
v_Billiards_g02_c03,Billiards,Billiards,0.1795654296875,0.1431884765625,0.1873779296875,0.1666259765625,392,0.18133187294006348
v_Billiards_g02_c04,Billiards,Billiards,0.1622314453125,0.12359619140625,0.1778564453125,0.14990234375,356,0.17451882362365723
v_Billiards_g02_c05,Billiards,Billiards,0.1812744140625,0.152587890625,0.1871337890625,0.1708984375,399,0.17812514305114746
v_Billiards_g02_c06,Billiards,Billiards,0.1761474609375,0.126953125,0.1845703125,0.158203125,336,0.1770610809326172
v_Billiards_g02_c07,Billiards,Billiards,0.1795654296875,0.1431884765625,0.1873779296875,0.1666259765625,392,0.17616701126098633
v_Billiards_g03_c01,Billiards,Billiards,0.1844482421875,0.1322021484375,0.192138671875,0.1651611328125,213,0.17984890937805176
v_Billiards_g03_c02,Billiards,Billiards,0.1759033203125,0.130859375,0.177001953125,0.1580810546875,383,0.17600011825561523
v_Billiards_g03_c03,Billiards,Billiards,0.18115234375,0.134521484375,0.1903076171875,0.164306640625,275,0.17979121208190918
v_Billiards_g03_c04,Billiards,Billiards,0.1773681640625,0.12841796875,0.190185546875,0.160400390625,270,0.1779191493988037
v_Billiards_g03_c05,Billiards,Billiards,0.1746826171875,0.125,0.188720703125,0.1575927734375,287,0.17642998695373535
v_Billiards_g04_c01,Billiards,Billiards,0.16845703125,0.11669921875,0.171142578125,0.1483154296875,174,0.1821119785308838
v_Billiards_g04_c02,Billiards,Billiards,0.1873779296875,0.1409912109375,0.192626953125,0.169921875,299,0.17734384536743164
v_Billiards_g04_c03,Billiards,Billiards,0.197021484375,0.14306640625,0.197021484375,0.1754150390625,268,0.18004298210144043
v_Billiards_g04_c04,Billiards,Billiards,0.173095703125,0.12548828125,0.177734375,0.1549072265625,279,0.1767747402191162
v_Billiards_g04_c05,Billiards,Billiards,0.1494140625,0.11810302734375,0.1810302734375,0.1431884765625,234,0.17486095428466797
v_Billiards_g04_c06,Billiards,Billiards,0.1580810546875,0.11370849609375,0.1800537109375,0.144775390625,297,0.17703914642333984
v_Billiards_g04_c07,Billiards,Billiards,0.162353515625,0.131103515625,0.184326171875,0.154296875,191,0.17711591720581055
v_Billiards_g05_c01,Billiards,Billiards,0.1966552734375,0.1640625,0.212890625,0.1868896484375,365,0.17723584175109863
v_Billiards_g05_c02,Billiards,Billiards,0.2166748046875,0.1646728515625,0.22705078125,0.197998046875,481,0.1777641773223877
v_Billiards_g05_c03,Billiards,Billiards,0.1907958984375,0.15234375,0.193603515625,0.1759033203125,592,0.18173718452453613
v_Billiards_g05_c04,Billiards,Billiards,0.2003173828125,0.169921875,0.21044921875,0.1903076171875,374,0.17807412147521973
v_Billiards_g05_c05,Billiards,Billiards,0.1705322265625,0.1541748046875,0.1888427734375,0.167724609375,303,0.17741179466247559
v_Billiards_g05_c06,Billiards,Billiards,0.202880859375,0.1695556640625,0.2186279296875,0.192626953125,359,0.18763494491577148
v_Billiards_g06_c01,Billiards,Billiards,0.2064208984375,0.15576171875,0.2218017578125,0.189208984375,251,0.22211408615112305
v_Billiards_g06_c02,Billiards,Billiards,0.2132568359375,0.1573486328125,0.219482421875,0.192138671875,346,0.21129179000854492
v_Billiards_g06_c03,Billiards,Billiards,0.2047119140625,0.1553955078125,0.220947265625,0.188232421875,370,0.21218490600585938
v_Billiards_g06_c04,Billiards,Billiards,0.2017822265625,0.146728515625,0.2186279296875,0.18310546875,299,0.20422101020812988
v_Billiards_g06_c05,Billiards,Billiards,0.2030029296875,0.1552734375,0.217041015625,0.186767578125,261,0.21120500564575195
v_Billiards_g07_c01,Billiards,Billiards,0.193603515625,0.14501953125,0.1962890625,0.1748046875,316,0.20860600471496582
v_Billiards_g07_c02,Billiards,Billiards,0.1795654296875,0.12445068359375,0.1795654296875,0.157470703125,258,0.20963406562805176
v_Billiards_g07_c03,Billiards,Billiards,0.18505859375,0.140380859375,0.19873046875,0.169921875,273,0.20695090293884277
v_Billiards_g07_c04,Billiards,Billiards,0.1796875,0.14501953125,0.1961669921875,0.169189453125,281,0.2078258991241455
v_BlowDryHair_g01_c01,BlowDryHair,BlowDryHair,0.2061767578125,0.2105712890625,0.2005615234375,0.206787109375,242,0.20982098579406738
v_BlowDryHair_g01_c02,BlowDryHair,BlowDryHair,0.2008056640625,0.2099609375,0.205322265625,0.205322265625,219,0.2128298282623291
v_BlowDryHair_g01_c03,BlowDryHair,BlowDryHair,0.220703125,0.21142578125,0.1910400390625,0.2110595703125,167,0.2152419090270996
v_BlowDryHair_g01_c04,BlowDryHair,BlowDryHair,0.2142333984375,0.20849609375,0.18994140625,0.20703125,143,0.21533989906311035
v_BlowDryHair_g02_c01,BlowDryHair,BlowDryHair,0.2381591796875,0.22802734375,0.223388671875,0.231201171875,128,0.22252798080444336
v_BlowDryHair_g02_c02,BlowDryHair,BlowDryHair,0.2225341796875,0.215087890625,0.2093505859375,0.2169189453125,137,0.21281886100769043
v_BlowDryHair_g02_c03,BlowDryHair,BlowDryHair,0.1453857421875,0.16455078125,0.1781005859375,0.1595458984375,190,0.22015810012817383
v_BlowDryHair_g02_c04,BlowDryHair,BlowDryHair,0.193115234375,0.2073974609375,0.2020263671875,0.2005615234375,210,0.2196800708770752
v_BlowDryHair_g02_c05,BlowDryHair,BlowDryHair,0.190185546875,0.201904296875,0.1961669921875,0.196044921875,237,0.21790504455566406
v_BlowDryHair_g03_c01,BlowDryHair,BlowDryHair,0.2222900390625,0.2027587890625,0.18798828125,0.2076416015625,237,0.21582388877868652
v_BlowDryHair_g03_c02,BlowDryHair,BlowDryHair,0.25048828125,0.2149658203125,0.1749267578125,0.22119140625,242,0.2076549530029297
v_BlowDryHair_g03_c03,BlowDryHair,BlowDryHair,0.2337646484375,0.221435546875,0.2108154296875,0.224365234375,134,0.2103710174560547
v_BlowDryHair_g03_c04,BlowDryHair,BlowDryHair,0.2174072265625,0.207763671875,0.1859130859375,0.207275390625,190,0.2201540470123291
v_BlowDryHair_g03_c05,BlowDryHair,BlowDryHair,0.207275390625,0.194580078125,0.1763916015625,0.1959228515625,119,0.2160189151763916
v_BlowDryHair_g04_c01,BlowDryHair,BlowDryHair,0.17919921875,0.1824951171875,0.20947265625,0.1865234375,343,0.21803712844848633
v_BlowDryHair_g04_c02,BlowDryHair,BlowDryHair,0.216064453125,0.2156982421875,0.202880859375,0.21337890625,205,0.2233579158782959
v_BlowDryHair_g04_c03,BlowDryHair,BlowDryHair,0.2216796875,0.2210693359375,0.20947265625,0.218994140625,170,0.2232661247253418
v_BlowDryHair_g04_c04,BlowDryHair,BlowDryHair,0.2412109375,0.232666015625,0.2220458984375,0.2340087890625,171,0.22061896324157715
v_BlowDryHair_g04_c05,BlowDryHair,BlowDryHair,0.2340087890625,0.2371826171875,0.215087890625,0.2314453125,117,0.2240462303161621
v_BlowDryHair_g05_c01,BlowDryHair,BlowDryHair,0.1854248046875,0.2103271484375,0.2000732421875,0.1982421875,138,0.22597289085388184
v_BlowDryHair_g05_c02,BlowDryHair,Haircut,0.1865234375,0.15087890625,0.15576171875,0.1661376953125,151,0.22424983978271484
v_BlowDryHair_g05_c03,BlowDryHair,BlowDryHair,0.198486328125,0.2095947265625,0.2081298828125,0.2049560546875,188,0.22608208656311035
v_BlowDryHair_g05_c04,BlowDryHair,BlowDryHair,0.173583984375,0.1749267578125,0.15966796875,0.17138671875,87,0.22940492630004883
v_BlowDryHair_g05_c05,BlowDryHair,BlowDryHair,0.1346435546875,0.1556396484375,0.1419677734375,0.14453125,95,0.22856926918029785
v_BlowDryHair_g06_c01,BlowDryHair,BlowDryHair,0.16943359375,0.181396484375,0.1778564453125,0.176025390625,194,0.2240309715270996
v_BlowDryHair_g06_c02,BlowDryHair,BlowDryHair,0.183349609375,0.1934814453125,0.193359375,0.189453125,203,0.22733306884765625
v_BlowDryHair_g06_c03,BlowDryHair,BlowDryHair,0.156005859375,0.18603515625,0.193603515625,0.175537109375,97,0.23007607460021973
v_BlowDryHair_g06_c04,BlowDryHair,Haircut,0.20556640625,0.1622314453125,0.192626953125,0.185546875,172,0.2324049472808838
v_BlowDryHair_g06_c05,BlowDryHair,Haircut,0.204833984375,0.1595458984375,0.184814453125,0.1827392578125,223,0.22283101081848145
v_BlowDryHair_g06_c06,BlowDryHair,BlowDryHair,0.175537109375,0.1929931640625,0.18798828125,0.18505859375,190,0.22383689880371094
v_BlowDryHair_g06_c07,BlowDryHair,BlowDryHair,0.1546630859375,0.1763916015625,0.16259765625,0.1650390625,166,0.2243502140045166
v_BlowDryHair_g07_c01,BlowDryHair,BlowDryHair,0.2076416015625,0.1922607421875,0.174072265625,0.1947021484375,68,0.2286970615386963
v_BlowDryHair_g07_c02,BlowDryHair,BlowDryHair,0.1796875,0.165771484375,0.143310546875,0.1668701171875,73,0.24008607864379883
v_BlowDryHair_g07_c03,BlowDryHair,BlowDryHair,0.169677734375,0.1544189453125,0.13427734375,0.156494140625,78,0.2351851463317871
v_BlowDryHair_g07_c04,BlowDryHair,BlowDryHair,0.186767578125,0.178955078125,0.154296875,0.1771240234375,78,0.2417449951171875
v_BlowDryHair_g07_c05,BlowDryHair,BlowDryHair,0.1884765625,0.17578125,0.1617431640625,0.1781005859375,80,0.2395000457763672
v_BlowDryHair_g07_c06,BlowDryHair,BlowDryHair,0.1942138671875,0.1800537109375,0.173583984375,0.184326171875,86,0.24721288681030273
v_BlowDryHair_g07_c07,BlowDryHair,BlowDryHair,0.1851806640625,0.1724853515625,0.1640625,0.1759033203125,85,0.24914097785949707
v_BlowingCandles_g01_c01,BlowingCandles,BlowingCandles,0.215576171875,0.09228515625,0.173828125,0.157958984375,60,0.26140499114990234
v_BlowingCandles_g01_c02,BlowingCandles,BlowingCandles,0.2216796875,0.095458984375,0.166259765625,0.16015625,75,0.23728203773498535
v_BlowingCandles_g01_c03,BlowingCandles,BlowingCandles,0.217041015625,0.09674072265625,0.1807861328125,0.16162109375,125,0.24671268463134766
v_BlowingCandles_g01_c04,BlowingCandles,BlowingCandles,0.211669921875,0.092041015625,0.174072265625,0.15625,68,0.27483701705932617
v_BlowingCandles_g02_c01,BlowingCandles,BlowingCandles,0.1719970703125,0.06341552734375,0.1358642578125,0.12127685546875,75,0.255037784576416
v_BlowingCandles_g02_c02,BlowingCandles,BlowingCandles,0.16015625,0.06390380859375,0.1453857421875,0.1187744140625,115,0.23455309867858887
v_BlowingCandles_g02_c03,BlowingCandles,BlowingCandles,0.2198486328125,0.1043701171875,0.174560546875,0.16455078125,120,0.23581314086914062
v_BlowingCandles_g02_c04,BlowingCandles,BlowingCandles,0.215576171875,0.096435546875,0.1778564453125,0.160400390625,76,0.24441790580749512
v_BlowingCandles_g03_c01,BlowingCandles,BlowingCandles,0.1944580078125,0.081787109375,0.1778564453125,0.14599609375,75,0.2664318084716797
v_BlowingCandles_g03_c02,BlowingCandles,BlowingCandles,0.197509765625,0.08624267578125,0.1751708984375,0.1484375,52,0.26237010955810547
v_BlowingCandles_g03_c03,BlowingCandles,BlowingCandles,0.20068359375,0.08251953125,0.17236328125,0.147705078125,186,0.2335360050201416
v_BlowingCandles_g03_c04,BlowingCandles,BlowingCandles,0.2099609375,0.08807373046875,0.1712646484375,0.1534423828125,52,0.24174094200134277
v_BlowingCandles_g04_c01,BlowingCandles,BlowingCandles,0.213134765625,0.0980224609375,0.1661376953125,0.15771484375,145,0.2333221435546875
v_BlowingCandles_g04_c02,BlowingCandles,BlowingCandles,0.2108154296875,0.09814453125,0.1641845703125,0.156494140625,93,0.25798487663269043
v_BlowingCandles_g04_c03,BlowingCandles,BlowingCandles,0.1986083984375,0.09344482421875,0.155517578125,0.14794921875,56,0.26336193084716797
v_BlowingCandles_g04_c04,BlowingCandles,BlowingCandles,0.2144775390625,0.09259033203125,0.171630859375,0.1572265625,101,0.26445794105529785
v_BlowingCandles_g04_c05,BlowingCandles,BlowingCandles,0.220703125,0.09710693359375,0.169189453125,0.160888671875,125,0.2501201629638672
v_BlowingCandles_g05_c01,BlowingCandles,BlowingCandles,0.2222900390625,0.09503173828125,0.1717529296875,0.161376953125,93,0.2526059150695801
v_BlowingCandles_g05_c02,BlowingCandles,BlowingCandles,0.2139892578125,0.09393310546875,0.1732177734375,0.1578369140625,75,0.23978590965270996
v_BlowingCandles_g05_c03,BlowingCandles,BlowingCandles,0.2109375,0.09942626953125,0.1724853515625,0.15869140625,30,0.2622079849243164
v_BlowingCandles_g05_c04,BlowingCandles,BlowingCandles,0.2203369140625,0.0928955078125,0.17041015625,0.1593017578125,82,0.24663186073303223
v_BlowingCandles_g05_c05,BlowingCandles,BlowingCandles,0.219482421875,0.09832763671875,0.17431640625,0.161865234375,96,0.24293208122253418
v_BlowingCandles_g06_c01,BlowingCandles,BlowingCandles,0.2330322265625,0.098876953125,0.1748046875,0.167724609375,85,0.24048089981079102
v_BlowingCandles_g06_c02,BlowingCandles,BlowingCandles,0.2271728515625,0.0985107421875,0.1734619140625,0.1649169921875,141,0.2462139129638672
v_BlowingCandles_g06_c03,BlowingCandles,BlowingCandles,0.23486328125,0.099853515625,0.177978515625,0.16943359375,150,0.265988826751709
v_BlowingCandles_g06_c04,BlowingCandles,BlowingCandles,0.22998046875,0.09649658203125,0.173583984375,0.165283203125,115,0.26935815811157227
v_BlowingCandles_g06_c05,BlowingCandles,BlowingCandles,0.2371826171875,0.103759765625,0.1793212890625,0.1722412109375,150,0.24701333045959473
v_BlowingCandles_g06_c06,BlowingCandles,BlowingCandles,0.2291259765625,0.09442138671875,0.17333984375,0.1640625,136,0.2432727813720703
v_BlowingCandles_g06_c07,BlowingCandles,BlowingCandles,0.2230224609375,0.09283447265625,0.1683349609375,0.1600341796875,134,0.2429978847503662
v_BlowingCandles_g07_c01,BlowingCandles,BlowingCandles,0.224853515625,0.10687255859375,0.1815185546875,0.1689453125,50,0.2990450859069824
v_BlowingCandles_g07_c02,BlowingCandles,BlowingCandles,0.23193359375,0.1026611328125,0.1800537109375,0.1697998046875,55,0.2678210735321045
v_BlowingCandles_g07_c03,BlowingCandles,BlowingCandles,0.2432861328125,0.11181640625,0.1767578125,0.177490234375,125,0.24242806434631348
v_BlowingCandles_g07_c04,BlowingCandles,BlowingCandles,0.232666015625,0.1102294921875,0.17578125,0.17236328125,75,0.290280818939209
v_BodyWeightSquats_g01_c01,BodyWeightSquats,BodyWeightSquats,0.1458740234375,0.183837890625,0.10089111328125,0.1519775390625,267,0.2591359615325928
v_BodyWeightSquats_g01_c02,BodyWeightSquats,BodyWeightSquats,0.1474609375,0.1927490234375,0.10076904296875,0.15625,252,0.24275803565979004
v_BodyWeightSquats_g01_c03,BodyWeightSquats,BodyWeightSquats,0.1552734375,0.2000732421875,0.09991455078125,0.162109375,250,0.24721693992614746
v_BodyWeightSquats_g01_c04,BodyWeightSquats,BodyWeightSquats,0.1475830078125,0.1866455078125,0.10870361328125,0.1553955078125,174,0.2632598876953125
v_BodyWeightSquats_g02_c01,BodyWeightSquats,BodyWeightSquats,0.1439208984375,0.1610107421875,0.09930419921875,0.141845703125,102,0.28011083602905273
v_BodyWeightSquats_g02_c02,BodyWeightSquats,BodyWeightSquats,0.1551513671875,0.16845703125,0.10577392578125,0.1505126953125,57,0.28972792625427246
v_BodyWeightSquats_g02_c03,BodyWeightSquats,BodyWeightSquats,0.1390380859375,0.167236328125,0.10260009765625,0.14306640625,117,0.26880884170532227
v_BodyWeightSquats_g02_c04,BodyWeightSquats,BodyWeightSquats,0.1162109375,0.1572265625,0.09185791015625,0.127685546875,121,0.2622499465942383
v_BodyWeightSquats_g03_c01,BodyWeightSquats,FrisbeeCatch,0.1422119140625,0.110595703125,0.09991455078125,0.12109375,132,0.2663140296936035
v_BodyWeightSquats_g03_c02,BodyWeightSquats,FrisbeeCatch,0.141845703125,0.1519775390625,0.09912109375,0.1373291015625,52,0.2870748043060303
v_BodyWeightSquats_g03_c03,BodyWeightSquats,FrisbeeCatch,0.1258544921875,0.1417236328125,0.09912109375,0.1268310546875,48,0.281048059463501
v_BodyWeightSquats_g03_c04,BodyWeightSquats,Punch,0.1392822265625,0.14794921875,0.08404541015625,0.1317138671875,101,0.25319409370422363
v_BodyWeightSquats_g03_c05,BodyWeightSquats,Punch,0.146240234375,0.1494140625,0.0885009765625,0.135986328125,75,0.25274109840393066
v_BodyWeightSquats_g04_c01,BodyWeightSquats,BodyWeightSquats,0.1292724609375,0.1845703125,0.07427978515625,0.140380859375,130,0.2664797306060791
v_BodyWeightSquats_g04_c02,BodyWeightSquats,BodyWeightSquats,0.131103515625,0.182373046875,0.07208251953125,0.1397705078125,59,0.27960777282714844
v_BodyWeightSquats_g04_c03,BodyWeightSquats,WallPushups,0.1231689453125,0.1312255859375,0.11456298828125,0.1246337890625,88,0.2906010150909424
v_BodyWeightSquats_g04_c04,BodyWeightSquats,WallPushups,0.1434326171875,0.1304931640625,0.11181640625,0.1319580078125,63,0.29317712783813477
v_BodyWeightSquats_g05_c01,BodyWeightSquats,BodyWeightSquats,0.166015625,0.19384765625,0.11419677734375,0.166748046875,71,0.26914286613464355
v_BodyWeightSquats_g05_c02,BodyWeightSquats,BodyWeightSquats,0.16748046875,0.18359375,0.12078857421875,0.16455078125,135,0.26421213150024414
v_BodyWeightSquats_g05_c03,BodyWeightSquats,BodyWeightSquats,0.163330078125,0.197509765625,0.102294921875,0.164794921875,54,0.2927842140197754
v_BodyWeightSquats_g05_c04,BodyWeightSquats,BodyWeightSquats,0.1807861328125,0.2093505859375,0.10791015625,0.1776123046875,260,0.23942995071411133
v_BodyWeightSquats_g06_c01,BodyWeightSquats,BodyWeightSquats,0.1546630859375,0.179443359375,0.10174560546875,0.154052734375,179,0.2647571563720703
v_BodyWeightSquats_g06_c02,BodyWeightSquats,BodyWeightSquats,0.153076171875,0.1768798828125,0.10870361328125,0.1536865234375,122,0.29773426055908203
v_BodyWeightSquats_g06_c03,BodyWeightSquats,WallPushups,0.156494140625,0.1488037109375,0.1396484375,0.1500244140625,152,0.2775909900665283
v_BodyWeightSquats_g06_c04,BodyWeightSquats,WallPushups,0.157470703125,0.1478271484375,0.1397705078125,0.150146484375,95,0.28642725944519043
v_BodyWeightSquats_g06_c05,BodyWeightSquats,BodyWeightSquats,0.1536865234375,0.1788330078125,0.10577392578125,0.1541748046875,177,0.26624178886413574
v_BodyWeightSquats_g07_c01,BodyWeightSquats,BodyWeightSquats,0.1383056640625,0.174560546875,0.08685302734375,0.1424560546875,123,0.27837610244750977
v_BodyWeightSquats_g07_c02,BodyWeightSquats,BodyWeightSquats,0.1466064453125,0.182861328125,0.093505859375,0.1505126953125,103,0.2852189540863037
v_BodyWeightSquats_g07_c03,BodyWeightSquats,BodyWeightSquats,0.147705078125,0.180419921875,0.09375,0.1500244140625,83,0.2647068500518799
v_BodyWeightSquats_g07_c04,BodyWeightSquats,BodyWeightSquats,0.15234375,0.1807861328125,0.0947265625,0.1522216796875,54,0.2484140396118164
v_Bowling_g01_c01,Bowling,Bowling,0.1866455078125,0.11297607421875,0.17431640625,0.15478515625,159,0.23279190063476562
v_Bowling_g01_c02,Bowling,Bowling,0.178955078125,0.120361328125,0.1739501953125,0.154541015625,125,0.27692222595214844
v_Bowling_g01_c03,Bowling,Bowling,0.184326171875,0.1224365234375,0.17578125,0.1578369140625,130,0.2700541019439697
v_Bowling_g01_c04,Bowling,Bowling,0.1856689453125,0.11505126953125,0.1787109375,0.156005859375,155,0.22666406631469727
v_Bowling_g01_c05,Bowling,Bowling,0.1845703125,0.1201171875,0.183349609375,0.1585693359375,185,0.22208380699157715
v_Bowling_g01_c06,Bowling,Bowling,0.1934814453125,0.1160888671875,0.17626953125,0.1590576171875,148,0.23855900764465332
v_Bowling_g01_c07,Bowling,Bowling,0.187255859375,0.1163330078125,0.17626953125,0.15673828125,131,0.26272010803222656
v_Bowling_g02_c01,Bowling,Bowling,0.185546875,0.11444091796875,0.1881103515625,0.1575927734375,82,0.2641570568084717
v_Bowling_g02_c02,Bowling,Bowling,0.177001953125,0.1134033203125,0.179443359375,0.152099609375,148,0.23673295974731445
v_Bowling_g02_c03,Bowling,Bowling,0.185546875,0.11407470703125,0.1864013671875,0.1572265625,119,0.24065518379211426
v_Bowling_g02_c04,Bowling,Bowling,0.177734375,0.105712890625,0.1766357421875,0.148681640625,117,0.25174713134765625
v_Bowling_g03_c01,Bowling,Bowling,0.1854248046875,0.11407470703125,0.180419921875,0.15576171875,159,0.23526287078857422
v_Bowling_g03_c02,Bowling,Bowling,0.1868896484375,0.1090087890625,0.1781005859375,0.154052734375,139,0.24530816078186035
v_Bowling_g03_c03,Bowling,Bowling,0.1939697265625,0.11676025390625,0.1881103515625,0.161865234375,138,0.2568938732147217
v_Bowling_g03_c04,Bowling,Bowling,0.1854248046875,0.112060546875,0.181640625,0.1552734375,139,0.27562904357910156
v_Bowling_g03_c05,Bowling,Bowling,0.1905517578125,0.10894775390625,0.1756591796875,0.1549072265625,145,0.281527042388916
v_Bowling_g03_c06,Bowling,Bowling,0.185791015625,0.11456298828125,0.1826171875,0.15673828125,141,0.29995298385620117
v_Bowling_g03_c07,Bowling,Bowling,0.1796875,0.11572265625,0.17822265625,0.15380859375,109,0.2768588066101074
v_Bowling_g04_c01,Bowling,Bowling,0.180908203125,0.1241455078125,0.180419921875,0.158203125,122,0.24539518356323242
v_Bowling_g04_c02,Bowling,Bowling,0.1763916015625,0.12213134765625,0.1796875,0.1552734375,139,0.2541520595550537
v_Bowling_g04_c03,Bowling,Bowling,0.1864013671875,0.12548828125,0.1878662109375,0.162353515625,137,0.23665785789489746
v_Bowling_g04_c04,Bowling,Bowling,0.1826171875,0.1236572265625,0.182373046875,0.1590576171875,50,0.2817399501800537
v_Bowling_g05_c01,Bowling,Bowling,0.18701171875,0.1175537109375,0.1834716796875,0.158447265625,115,0.25385093688964844
v_Bowling_g05_c02,Bowling,Bowling,0.1844482421875,0.12188720703125,0.1827392578125,0.1591796875,128,0.23967790603637695
v_Bowling_g05_c03,Bowling,Bowling,0.1826171875,0.11199951171875,0.175048828125,0.15283203125,150,0.2627100944519043
