clip_id,label_name,predicted_class,final_score,num_frames,duration
v_CleanAndJerk_g06_c02,CleanAndJerk,CleanAndJerk,0.2205810546875,194,0.19570016860961914
v_CleanAndJerk_g06_c03,CleanAndJerk,CleanAndJerk,0.2222900390625,101,0.19299602508544922
v_CleanAndJerk_g06_c04,CleanAndJerk,CleanAndJerk,0.2210693359375,246,0.18882107734680176
v_CleanAndJerk_g07_c01,CleanAndJerk,CleanAndJerk,0.2115478515625,228,0.1990828514099121
v_CleanAndJerk_g07_c02,CleanAndJerk,CleanAndJerk,0.2198486328125,304,0.18881797790527344
v_CleanAndJerk_g07_c03,CleanAndJerk,CleanAndJerk,0.2183837890625,228,0.17808985710144043
v_CleanAndJerk_g07_c04,CleanAndJerk,CleanAndJerk,0.218994140625,285,0.19209504127502441
v_CleanAndJerk_g07_c05,CleanAndJerk,CleanAndJerk,0.2171630859375,190,0.19321775436401367
v_CliffDiving_g01_c01,CliffDiving,CliffDiving,0.1961669921875,90,0.19415998458862305
v_CliffDiving_g01_c02,CliffDiving,CliffDiving,0.1898193359375,114,0.20847010612487793
v_CliffDiving_g01_c03,CliffDiving,CliffDiving,0.2288818359375,72,0.23053312301635742
v_CliffDiving_g01_c04,CliffDiving,CliffDiving,0.2135009765625,81,0.22427606582641602
v_CliffDiving_g01_c05,CliffDiving,CliffDiving,0.2181396484375,82,0.21391725540161133
v_CliffDiving_g01_c06,CliffDiving,CliffDiving,0.2283935546875,76,0.19450712203979492
v_CliffDiving_g02_c01,CliffDiving,CliffDiving,0.1890869140625,78,0.19962477684020996
v_CliffDiving_g02_c02,CliffDiving,CliffDiving,0.197509765625,97,0.217041015625
v_CliffDiving_g02_c03,CliffDiving,CliffDiving,0.191162109375,94,0.22528600692749023
v_CliffDiving_g02_c04,CliffDiving,CliffDiving,0.1932373046875,82,0.21515393257141113
v_CliffDiving_g03_c01,CliffDiving,CliffDiving,0.191162109375,92,0.20894312858581543
v_CliffDiving_g03_c02,CliffDiving,CliffDiving,0.211669921875,96,0.2048330307006836
v_CliffDiving_g03_c03,CliffDiving,CliffDiving,0.2001953125,100,0.20437312126159668
v_CliffDiving_g03_c04,CliffDiving,CliffDiving,0.2120361328125,104,0.1985340118408203
v_CliffDiving_g03_c05,CliffDiving,CliffDiving,0.2071533203125,93,0.21276402473449707
v_CliffDiving_g04_c01,CliffDiving,CliffDiving,0.170654296875,101,0.22458291053771973
v_CliffDiving_g04_c02,CliffDiving,CliffDiving,0.178955078125,107,0.23203396797180176
v_CliffDiving_g04_c03,CliffDiving,CliffDiving,0.208740234375,111,0.23877692222595215
v_CliffDiving_g04_c04,CliffDiving,CliffDiving,0.1978759765625,102,0.22208309173583984
v_CliffDiving_g05_c01,CliffDiving,CliffDiving,0.2135009765625,80,0.2263338565826416
v_CliffDiving_g05_c02,CliffDiving,CliffDiving,0.221923828125,76,0.21601200103759766
v_CliffDiving_g05_c03,CliffDiving,CliffDiving,0.21044921875,98,0.21070289611816406
v_CliffDiving_g05_c04,CliffDiving,CliffDiving,0.2171630859375,68,0.20747113227844238
v_CliffDiving_g05_c05,CliffDiving,CliffDiving,0.2220458984375,86,0.20402216911315918
v_CliffDiving_g05_c06,CliffDiving,CliffDiving,0.2086181640625,97,0.20772004127502441
v_CliffDiving_g05_c07,CliffDiving,CliffDiving,0.211669921875,94,0.20894289016723633
v_CliffDiving_g06_c01,CliffDiving,CliffDiving,0.200927734375,81,0.21814417839050293
v_CliffDiving_g06_c02,CliffDiving,CliffDiving,0.2115478515625,71,0.20662307739257812
v_CliffDiving_g06_c03,CliffDiving,CliffDiving,0.2056884765625,96,0.20125699043273926
v_CliffDiving_g06_c04,CliffDiving,CliffDiving,0.198974609375,89,0.20595097541809082
v_CliffDiving_g06_c05,CliffDiving,CliffDiving,0.1986083984375,85,0.20801997184753418
v_CliffDiving_g06_c06,CliffDiving,CliffDiving,0.2064208984375,72,0.1971588134765625
v_CliffDiving_g06_c07,CliffDiving,CliffDiving,0.2166748046875,88,0.19243907928466797
v_CliffDiving_g07_c01,CliffDiving,CliffDiving,0.1722412109375,58,0.1960148811340332
v_CliffDiving_g07_c02,CliffDiving,CliffDiving,0.1907958984375,60,0.2212378978729248
v_CliffDiving_g07_c03,CliffDiving,CliffDiving,0.18701171875,83,0.28438496589660645
v_CliffDiving_g07_c04,CliffDiving,CliffDiving,0.2001953125,84,0.2908518314361572
v_CliffDiving_g07_c05,CliffDiving,CliffDiving,0.1666259765625,72,0.26349806785583496
v_CliffDiving_g07_c06,CliffDiving,CliffDiving,0.2012939453125,75,0.19777989387512207
v_CricketBowling_g01_c01,CricketBowling,CricketBowling,0.223388671875,69,0.18538117408752441
v_CricketBowling_g01_c02,CricketBowling,CricketBowling,0.2154541015625,61,0.19590330123901367
v_CricketBowling_g01_c03,CricketBowling,CricketBowling,0.2200927734375,66,0.2045750617980957
v_CricketBowling_g01_c04,CricketBowling,CricketBowling,0.226318359375,133,0.19474387168884277
v_CricketBowling_g01_c05,CricketBowling,CricketBowling,0.21826171875,60,0.2016451358795166
v_CricketBowling_g01_c06,CricketBowling,CricketBowling,0.2164306640625,170,0.19510602951049805
v_CricketBowling_g01_c07,CricketBowling,CricketBowling,0.22412109375,120,0.19652700424194336
v_CricketBowling_g02_c01,CricketBowling,CricketBowling,0.206298828125,123,0.20663714408874512
v_CricketBowling_g02_c02,CricketBowling,CricketBowling,0.2064208984375,100,0.2199091911315918
v_CricketBowling_g02_c03,CricketBowling,CricketBowling,0.2220458984375,115,0.21216821670532227
v_CricketBowling_g02_c04,CricketBowling,CricketBowling,0.2186279296875,159,0.19839811325073242
v_CricketBowling_g02_c05,CricketBowling,CricketBowling,0.2083740234375,133,0.20443296432495117
v_CricketBowling_g02_c06,CricketBowling,CricketBowling,0.214111328125,130,0.2758369445800781
v_CricketBowling_g02_c07,CricketBowling,CricketBowling,0.220458984375,123,0.3269500732421875
v_CricketBowling_g03_c01,CricketBowling,CricketShot,0.206787109375,100,0.25446200370788574
v_CricketBowling_g03_c02,CricketBowling,CricketShot,0.2108154296875,117,0.21129298210144043
v_CricketBowling_g03_c03,CricketBowling,CricketShot,0.182373046875,60,0.1906890869140625
v_CricketBowling_g03_c04,CricketBowling,CricketShot,0.1966552734375,101,0.1895599365234375
v_CricketBowling_g04_c01,CricketBowling,Shotput,0.181640625,95,0.19943594932556152
v_CricketBowling_g04_c02,CricketBowling,Shotput,0.142578125,101,0.22014284133911133
v_CricketBowling_g04_c03,CricketBowling,Shotput,0.161376953125,87,0.20202112197875977
v_CricketBowling_g04_c04,CricketBowling,Shotput,0.168701171875,103,0.19742107391357422
v_CricketBowling_g04_c05,CricketBowling,Shotput,0.1434326171875,110,0.20650529861450195
v_CricketBowling_g05_c01,CricketBowling,CricketBowling,0.234375,129,0.21079397201538086
v_CricketBowling_g05_c02,CricketBowling,CricketBowling,0.2354736328125,111,0.21923494338989258
v_CricketBowling_g05_c03,CricketBowling,CricketBowling,0.2379150390625,98,0.21051502227783203
v_CricketBowling_g05_c04,CricketBowling,CricketBowling,0.2403564453125,107,0.19242620468139648
v_CricketBowling_g06_c01,CricketBowling,CricketBowling,0.224853515625,160,0.1844029426574707
v_CricketBowling_g06_c02,CricketBowling,CricketBowling,0.223388671875,175,0.18561482429504395
v_CricketBowling_g06_c03,CricketBowling,CricketBowling,0.2213134765625,153,0.20748209953308105
v_CricketBowling_g06_c04,CricketBowling,CricketBowling,0.2200927734375,150,0.19426298141479492
v_CricketBowling_g06_c05,CricketBowling,CricketShot,0.2044677734375,157,0.19263195991516113
v_CricketBowling_g07_c01,CricketBowling,CricketBowling,0.2353515625,65,0.19708728790283203
v_CricketBowling_g07_c02,CricketBowling,CricketBowling,0.2293701171875,75,0.19451498985290527
v_CricketBowling_g07_c03,CricketBowling,CricketBowling,0.221435546875,74,0.19682979583740234
v_CricketBowling_g07_c04,CricketBowling,ThrowDiscus,0.17431640625,84,0.22632789611816406
v_CricketShot_g01_c01,CricketShot,CricketBowling,0.2264404296875,84,0.23544883728027344
v_CricketShot_g01_c02,CricketShot,CricketBowling,0.2237548828125,91,0.19841289520263672
v_CricketShot_g01_c03,CricketShot,CricketBowling,0.2197265625,95,0.1832289695739746
v_CricketShot_g01_c04,CricketShot,CricketBowling,0.2305908203125,72,0.1876680850982666
v_CricketShot_g01_c05,CricketShot,CricketBowling,0.22412109375,95,0.19014596939086914
v_CricketShot_g01_c06,CricketShot,CricketBowling,0.215576171875,76,0.20178985595703125
v_CricketShot_g01_c07,CricketShot,CricketBowling,0.2281494140625,71,0.20346784591674805
v_CricketShot_g02_c01,CricketShot,CricketShot,0.2088623046875,105,0.19442415237426758
v_CricketShot_g02_c02,CricketShot,CricketShot,0.212890625,93,0.19067811965942383
v_CricketShot_g02_c03,CricketShot,CricketShot,0.2149658203125,97,0.19878578186035156
v_CricketShot_g02_c04,CricketShot,CricketShot,0.2144775390625,94,0.19826269149780273
v_CricketShot_g02_c05,CricketShot,CricketShot,0.2193603515625,127,0.1973562240600586
v_CricketShot_g02_c06,CricketShot,CricketShot,0.20751953125,96,0.21923828125
v_CricketShot_g02_c07,CricketShot,CricketShot,0.2152099609375,94,0.20338106155395508
v_CricketShot_g03_c01,CricketShot,CricketBowling,0.230712890625,92,0.19842886924743652
v_CricketShot_g03_c02,CricketShot,CricketShot,0.2254638671875,104,0.19719600677490234
v_CricketShot_g03_c03,CricketShot,CricketBowling,0.234619140625,93,0.1920309066772461
v_CricketShot_g03_c04,CricketShot,CricketShot,0.2254638671875,101,0.19635915756225586
v_CricketShot_g03_c05,CricketShot,CricketShot,0.2281494140625,105,0.1955418586730957
v_CricketShot_g03_c06,CricketShot,CricketBowling,0.2249755859375,142,0.19212698936462402
v_CricketShot_g03_c07,CricketShot,CricketShot,0.227783203125,103,0.19562101364135742
v_CricketShot_g04_c01,CricketShot,CricketBowling,0.22314453125,80,0.20883703231811523
v_CricketShot_g04_c02,CricketShot,CricketBowling,0.2237548828125,116,0.2031879425048828
v_CricketShot_g04_c03,CricketShot,CricketBowling,0.220703125,99,0.1998131275177002
v_CricketShot_g04_c04,CricketShot,CricketBowling,0.2130126953125,75,0.18569207191467285
v_CricketShot_g04_c05,CricketShot,CricketBowling,0.2216796875,84,0.1818709373474121
v_CricketShot_g04_c06,CricketShot,CricketBowling,0.22265625,77,0.1863100528717041
v_CricketShot_g04_c07,CricketShot,CricketBowling,0.2310791015625,88,0.19394826889038086
v_CricketShot_g05_c01,CricketShot,CricketBowling,0.230712890625,56,0.19416594505310059
v_CricketShot_g05_c02,CricketShot,CricketBowling,0.2283935546875,64,0.19222688674926758
v_CricketShot_g05_c03,CricketShot,CricketBowling,0.2298583984375,77,0.18853998184204102
v_CricketShot_g05_c04,CricketShot,CricketBowling,0.229736328125,57,0.20206785202026367
v_CricketShot_g05_c05,CricketShot,CricketBowling,0.232666015625,56,0.21657228469848633
v_CricketShot_g05_c06,CricketShot,CricketBowling,0.2269287109375,65,0.22966504096984863
v_CricketShot_g05_c07,CricketShot,CricketBowling,0.2281494140625,66,0.203812837600708
v_CricketShot_g06_c01,CricketShot,CricketBowling,0.2274169921875,122,0.1902620792388916
v_CricketShot_g06_c02,CricketShot,CricketBowling,0.2288818359375,127,0.1870739459991455
v_CricketShot_g06_c03,CricketShot,CricketBowling,0.2305908203125,118,0.19330096244812012
v_CricketShot_g06_c04,CricketShot,CricketBowling,0.2275390625,135,0.19761109352111816
v_CricketShot_g06_c05,CricketShot,CricketBowling,0.230712890625,122,0.17816686630249023
v_CricketShot_g06_c06,CricketShot,CricketBowling,0.225341796875,169,0.18031001091003418
v_CricketShot_g06_c07,CricketShot,CricketBowling,0.2225341796875,100,0.183197021484375
v_CricketShot_g07_c01,CricketShot,CricketShot,0.22412109375,100,0.19353079795837402
v_CricketShot_g07_c02,CricketShot,CricketBowling,0.219970703125,126,0.21810102462768555
v_CricketShot_g07_c03,CricketShot,CricketBowling,0.2286376953125,134,0.208845853805542
v_CricketShot_g07_c04,CricketShot,CricketBowling,0.2327880859375,118,0.2044057846069336
v_CricketShot_g07_c05,CricketShot,CricketBowling,0.2320556640625,119,0.18952083587646484
v_CricketShot_g07_c06,CricketShot,CricketBowling,0.240478515625,99,0.20580601692199707
v_CricketShot_g07_c07,CricketShot,CricketBowling,0.23583984375,102,0.20155000686645508
v_CuttingInKitchen_g01_c01,CuttingInKitchen,CuttingInKitchen,0.158447265625,301,0.18269109725952148
v_CuttingInKitchen_g01_c02,CuttingInKitchen,CuttingInKitchen,0.158447265625,105,0.18855714797973633
v_CuttingInKitchen_g01_c03,CuttingInKitchen,CuttingInKitchen,0.1644287109375,162,0.18646001815795898
v_CuttingInKitchen_g01_c04,CuttingInKitchen,CuttingInKitchen,0.1640625,169,0.18553805351257324
v_CuttingInKitchen_g01_c05,CuttingInKitchen,CuttingInKitchen,0.1627197265625,219,0.1827847957611084
v_CuttingInKitchen_g02_c01,CuttingInKitchen,CuttingInKitchen,0.155517578125,80,0.19253873825073242
v_CuttingInKitchen_g02_c02,CuttingInKitchen,CuttingInKitchen,0.1549072265625,89,0.20701074600219727
v_CuttingInKitchen_g02_c03,CuttingInKitchen,CuttingInKitchen,0.186279296875,123,0.19979214668273926
v_CuttingInKitchen_g02_c04,CuttingInKitchen,CuttingInKitchen,0.171142578125,147,0.2008211612701416
v_CuttingInKitchen_g03_c01,CuttingInKitchen,CuttingInKitchen,0.1329345703125,266,0.1998891830444336
v_CuttingInKitchen_g03_c02,CuttingInKitchen,CuttingInKitchen,0.16259765625,201,0.19124794006347656
v_CuttingInKitchen_g03_c03,CuttingInKitchen,CuttingInKitchen,0.18017578125,266,0.19911479949951172
v_CuttingInKitchen_g03_c04,CuttingInKitchen,CuttingInKitchen,0.1787109375,260,0.19161701202392578
v_CuttingInKitchen_g04_c01,CuttingInKitchen,CuttingInKitchen,0.161865234375,97,0.20595479011535645
v_CuttingInKitchen_g04_c02,CuttingInKitchen,CuttingInKitchen,0.1595458984375,152,0.19992828369140625
v_CuttingInKitchen_g04_c03,CuttingInKitchen,CuttingInKitchen,0.1510009765625,141,0.1981348991394043
v_CuttingInKitchen_g04_c04,CuttingInKitchen,CuttingInKitchen,0.156494140625,182,0.18409991264343262
v_CuttingInKitchen_g04_c05,CuttingInKitchen,CuttingInKitchen,0.16015625,208,0.1788160800933838
v_CuttingInKitchen_g05_c01,CuttingInKitchen,CuttingInKitchen,0.202880859375,237,0.19453001022338867
v_CuttingInKitchen_g05_c02,CuttingInKitchen,CuttingInKitchen,0.200439453125,234,0.18831181526184082
v_CuttingInKitchen_g05_c03,CuttingInKitchen,CuttingInKitchen,0.194091796875,251,0.19304585456848145
v_CuttingInKitchen_g05_c04,CuttingInKitchen,CuttingInKitchen,0.185791015625,232,0.18195080757141113
v_CuttingInKitchen_g05_c05,CuttingInKitchen,CuttingInKitchen,0.193603515625,238,0.18027329444885254
v_CuttingInKitchen_g05_c06,CuttingInKitchen,CuttingInKitchen,0.1820068359375,141,0.1810448169708252
v_CuttingInKitchen_g06_c01,CuttingInKitchen,CuttingInKitchen,0.1583251953125,243,0.17809009552001953
v_CuttingInKitchen_g06_c02,CuttingInKitchen,SalsaSpin,0.1402587890625,273,0.19234395027160645
v_CuttingInKitchen_g06_c03,CuttingInKitchen,CuttingInKitchen,0.1441650390625,226,0.18033623695373535
v_CuttingInKitchen_g06_c04,CuttingInKitchen,CuttingInKitchen,0.1732177734375,168,0.17915892601013184
v_CuttingInKitchen_g06_c05,CuttingInKitchen,CuttingInKitchen,0.1575927734375,151,0.17890119552612305
v_CuttingInKitchen_g07_c01,CuttingInKitchen,CuttingInKitchen,0.1612548828125,81,0.19155502319335938
v_CuttingInKitchen_g07_c02,CuttingInKitchen,CuttingInKitchen,0.1396484375,64,0.20173096656799316
v_CuttingInKitchen_g07_c03,CuttingInKitchen,CuttingInKitchen,0.13720703125,62,0.1988379955291748
v_CuttingInKitchen_g07_c04,CuttingInKitchen,CuttingInKitchen,0.15380859375,98,0.19338417053222656
v_Diving_g01_c01,Diving,Diving,0.164306640625,259,0.1788327693939209
v_Diving_g01_c02,Diving,Diving,0.173828125,282,0.19809579849243164
v_Diving_g01_c03,Diving,Diving,0.169921875,214,0.17998909950256348
v_Diving_g01_c04,Diving,Diving,0.1654052734375,232,0.19646787643432617
v_Diving_g01_c05,Diving,Diving,0.1728515625,234,0.18100404739379883
v_Diving_g01_c06,Diving,Diving,0.167724609375,255,0.18475699424743652
v_Diving_g01_c07,Diving,Diving,0.1727294921875,243,0.19266819953918457
v_Diving_g02_c01,Diving,Diving,0.1488037109375,134,0.1829988956451416
v_Diving_g02_c02,Diving,Diving,0.15380859375,151,0.1784839630126953
v_Diving_g02_c03,Diving,Diving,0.16455078125,128,0.1934199333190918
v_Diving_g02_c04,Diving,Diving,0.164794921875,160,0.17944765090942383
v_Diving_g02_c05,Diving,Diving,0.1478271484375,200,0.19368600845336914
v_Diving_g02_c06,Diving,Diving,0.156982421875,152,0.1858508586883545
v_Diving_g02_c07,Diving,Diving,0.1602783203125,123,0.17818808555603027
v_Diving_g03_c01,Diving,FrisbeeCatch,0.1578369140625,190,0.1835639476776123
v_Diving_g03_c02,Diving,Diving,0.1458740234375,192,0.18574094772338867
v_Diving_g03_c03,Diving,Diving,0.158447265625,187,0.18532299995422363
v_Diving_g03_c04,Diving,Diving,0.1551513671875,197,0.18373560905456543
v_Diving_g03_c05,Diving,Diving,0.1636962890625,248,0.1880931854248047
v_Diving_g03_c06,Diving,Diving,0.1348876953125,115,0.18334698677062988
v_Diving_g03_c07,Diving,Diving,0.1439208984375,103,0.17684412002563477
v_Diving_g04_c01,Diving,Diving,0.165283203125,106,0.1944437026977539
v_Diving_g04_c02,Diving,Diving,0.1566162109375,98,0.2051839828491211
v_Diving_g04_c03,Diving,Diving,0.1468505859375,146,0.18802094459533691
v_Diving_g04_c04,Diving,Diving,0.126953125,285,0.19387388229370117
v_Diving_g04_c05,Diving,Diving,0.157470703125,150,0.17964482307434082
v_Diving_g04_c06,Diving,Diving,0.1630859375,120,0.18697905540466309
v_Diving_g04_c07,Diving,Diving,0.1619873046875,150,0.17856478691101074
v_Diving_g05_c01,Diving,Diving,0.1573486328125,110,0.18010473251342773
v_Diving_g05_c02,Diving,Diving,0.1533203125,158,0.18068695068359375
v_Diving_g05_c03,Diving,Diving,0.1541748046875,106,0.18083596229553223
v_Diving_g05_c04,Diving,Diving,0.149658203125,130,0.1816849708557129
v_Diving_g05_c05,Diving,Diving,0.150390625,101,0.17799901962280273
v_Diving_g05_c06,Diving,Diving,0.1539306640625,60,0.18680119514465332
v_Diving_g06_c01,Diving,Diving,0.1622314453125,212,0.18291831016540527
v_Diving_g06_c02,Diving,Diving,0.155517578125,209,0.1842329502105713
v_Diving_g06_c03,Diving,Diving,0.1513671875,236,0.1909010410308838
v_Diving_g06_c04,Diving,Diving,0.1678466796875,216,0.19592714309692383
v_Diving_g06_c05,Diving,Diving,0.1527099609375,125,0.1821880340576172
v_Diving_g06_c06,Diving,Diving,0.1531982421875,219,0.18625783920288086
v_Diving_g06_c07,Diving,Diving,0.170654296875,242,0.18804192543029785
v_Diving_g07_c01,Diving,Diving,0.173583984375,179,0.19385600090026855
v_Diving_g07_c02,Diving,Diving,0.1541748046875,158,0.17441391944885254
v_Diving_g07_c03,Diving,Diving,0.126708984375,216,0.18875908851623535
v_Diving_g07_c04,Diving,Diving,0.14599609375,173,0.18843626976013184
v_Drumming_g01_c01,Drumming,Drumming,0.13720703125,300,0.18381285667419434
v_Drumming_g01_c02,Drumming,PlayingDhol,0.14599609375,300,0.17801713943481445
v_Drumming_g01_c03,Drumming,PlayingDhol,0.137451171875,300,0.1748659610748291
v_Drumming_g01_c04,Drumming,Drumming,0.149658203125,300,0.18514585494995117
v_Drumming_g01_c05,Drumming,Drumming,0.150634765625,300,0.18885564804077148
v_Drumming_g01_c06,Drumming,Drumming,0.1500244140625,300,0.18619275093078613
v_Drumming_g01_c07,Drumming,Drumming,0.1529541015625,300,0.1723308563232422
v_Drumming_g02_c01,Drumming,Drumming,0.1478271484375,300,0.18474507331848145
v_Drumming_g02_c02,Drumming,Drumming,0.1519775390625,300,0.1734628677368164
v_Drumming_g02_c03,Drumming,Drumming,0.162841796875,300,0.19281387329101562
v_Drumming_g02_c04,Drumming,Drumming,0.153076171875,300,0.19872593879699707
v_Drumming_g02_c05,Drumming,Drumming,0.1553955078125,300,0.17936205863952637
v_Drumming_g02_c06,Drumming,Drumming,0.15576171875,300,0.17384791374206543
v_Drumming_g02_c07,Drumming,Drumming,0.1474609375,300,0.17660021781921387
v_Drumming_g03_c01,Drumming,Drumming,0.1546630859375,177,0.1867673397064209
v_Drumming_g03_c02,Drumming,Drumming,0.1514892578125,231,0.17781305313110352
v_Drumming_g03_c03,Drumming,Drumming,0.1561279296875,111,0.17642688751220703
v_Drumming_g03_c04,Drumming,Drumming,0.1583251953125,174,0.1755690574645996
v_Drumming_g03_c05,Drumming,Drumming,0.1583251953125,153,0.18926525115966797
v_Drumming_g04_c01,Drumming,Drumming,0.174072265625,300,0.18229889869689941
v_Drumming_g04_c02,Drumming,Drumming,0.1761474609375,300,0.17576217651367188
v_Drumming_g04_c03,Drumming,Drumming,0.1697998046875,300,0.17849087715148926
v_Drumming_g04_c04,Drumming,Drumming,0.173828125,300,0.17904996871948242
v_Drumming_g04_c05,Drumming,Drumming,0.1771240234375,300,0.17462992668151855
v_Drumming_g04_c06,Drumming,Drumming,0.1783447265625,300,0.17643094062805176
v_Drumming_g04_c07,Drumming,Drumming,0.1761474609375,300,0.17438006401062012
v_Drumming_g05_c01,Drumming,Drumming,0.138671875,170,0.18477797508239746
v_Drumming_g05_c02,Drumming,Drumming,0.1484375,177,0.1757199764251709
v_Drumming_g05_c03,Drumming,Drumming,0.154296875,176,0.1746540069580078
v_Drumming_g05_c04,Drumming,Drumming,0.154541015625,208,0.1770470142364502
v_Drumming_g05_c05,Drumming,Drumming,0.1475830078125,195,0.17880797386169434
v_Drumming_g05_c06,Drumming,Drumming,0.1494140625,211,0.17750215530395508
v_Drumming_g06_c01,Drumming,PlayingGuitar,0.1640625,300,0.17467808723449707
v_Drumming_g06_c02,Drumming,PlayingDaf,0.162109375,300,0.19397568702697754
v_Drumming_g06_c03,Drumming,PlayingDaf,0.1820068359375,300,0.18350696563720703
v_Drumming_g06_c04,Drumming,PlayingDaf,0.1656494140625,299,0.1821119785308838
v_Drumming_g06_c05,Drumming,Drumming,0.163818359375,300,0.17393994331359863
v_Drumming_g06_c06,Drumming,PlayingGuitar,0.1654052734375,299,0.18372392654418945
v_Drumming_g07_c01,Drumming,Drumming,0.1661376953125,300,0.19085216522216797
v_Drumming_g07_c02,Drumming,Drumming,0.166015625,300,0.1761629581451416
v_Drumming_g07_c03,Drumming,Drumming,0.1641845703125,300,0.17620110511779785
v_Drumming_g07_c04,Drumming,Drumming,0.169189453125,300,0.17264175415039062
v_Drumming_g07_c05,Drumming,Drumming,0.16259765625,300,0.1725149154663086
v_Drumming_g07_c06,Drumming,Drumming,0.16796875,300,0.18241000175476074
v_Drumming_g07_c07,Drumming,Drumming,0.1722412109375,300,0.17197418212890625
v_Fencing_g01_c01,Fencing,Fencing,0.1929931640625,147,0.182297945022583
v_Fencing_g01_c02,Fencing,Fencing,0.203857421875,161,0.18717288970947266
v_Fencing_g01_c03,Fencing,Fencing,0.2008056640625,147,0.17371296882629395
v_Fencing_g01_c04,Fencing,Fencing,0.1962890625,147,0.17441511154174805
v_Fencing_g01_c05,Fencing,Fencing,0.2061767578125,136,0.17506027221679688
v_Fencing_g01_c06,Fencing,Fencing,0.209228515625,174,0.17150211334228516
v_Fencing_g02_c01,Fencing,Fencing,0.2137451171875,142,0.18021488189697266
v_Fencing_g02_c02,Fencing,Fencing,0.2269287109375,132,0.18041110038757324
v_Fencing_g02_c03,Fencing,Fencing,0.2152099609375,115,0.1764390468597412
v_Fencing_g02_c04,Fencing,Fencing,0.2049560546875,119,0.18231201171875
v_Fencing_g02_c05,Fencing,Fencing,0.2310791015625,136,0.1839890480041504
v_Fencing_g03_c01,Fencing,Fencing,0.21044921875,120,0.19057416915893555
v_Fencing_g03_c02,Fencing,TaiChi,0.1849365234375,114,0.19370579719543457
v_Fencing_g03_c03,Fencing,Fencing,0.1890869140625,111,0.1796562671661377
v_Fencing_g03_c04,Fencing,Fencing,0.189208984375,94,0.18078398704528809
v_Fencing_g03_c05,Fencing,Fencing,0.2073974609375,138,0.1797800064086914
v_Fencing_g04_c01,Fencing,Fencing,0.204833984375,170,0.18730497360229492
v_Fencing_g04_c02,Fencing,Fencing,0.2144775390625,136,0.18054819107055664
v_Fencing_g04_c03,Fencing,Fencing,0.1903076171875,152,0.17844510078430176
v_Fencing_g04_c04,Fencing,Fencing,0.2017822265625,127,0.1813950538635254
v_Fencing_g04_c05,Fencing,Fencing,0.2022705078125,110,0.17808103561401367
v_Fencing_g05_c01,Fencing,Fencing,0.1793212890625,139,0.18994402885437012
v_Fencing_g05_c02,Fencing,Fencing,0.1903076171875,120,0.17258071899414062
v_Fencing_g05_c03,Fencing,Fencing,0.194091796875,129,0.1756749153137207
v_Fencing_g05_c04,Fencing,Fencing,0.193115234375,130,0.18613505363464355
v_Fencing_g05_c05,Fencing,Fencing,0.1959228515625,130,0.17830300331115723
v_Fencing_g06_c01,Fencing,PommelHorse,0.1370849609375,142,0.18305206298828125
v_Fencing_g06_c02,Fencing,PommelHorse,0.13330078125,151,0.17793607711791992
v_Fencing_g06_c03,Fencing,Fencing,0.16748046875,126,0.1748180389404297
v_Fencing_g06_c04,Fencing,Fencing,0.157470703125,125,0.18821930885314941
v_Fencing_g07_c01,Fencing,Fencing,0.20458984375,147,0.17955684661865234
v_Fencing_g07_c02,Fencing,Fencing,0.19580078125,110,0.17925000190734863
v_Fencing_g07_c03,Fencing,Fencing,0.1866455078125,111,0.1786949634552002
v_Fencing_g07_c04,Fencing,Fencing,0.1907958984375,123,0.1785731315612793
v_FieldHockeyPenalty_g01_c01,FieldHockeyPenalty,FieldHockeyPenalty,0.181396484375,131,0.18022394180297852
v_FieldHockeyPenalty_g01_c02,FieldHockeyPenalty,FieldHockeyPenalty,0.18212890625,180,0.18565797805786133
v_FieldHockeyPenalty_g01_c03,FieldHockeyPenalty,FieldHockeyPenalty,0.1805419921875,101,0.18094992637634277
v_FieldHockeyPenalty_g01_c04,FieldHockeyPenalty,FieldHockeyPenalty,0.1865234375,154,0.18076610565185547
v_FieldHockeyPenalty_g01_c05,FieldHockeyPenalty,FieldHockeyPenalty,0.1822509765625,144,0.17778897285461426
v_FieldHockeyPenalty_g02_c01,FieldHockeyPenalty,FieldHockeyPenalty,0.1494140625,105,0.1931619644165039
v_FieldHockeyPenalty_g02_c02,FieldHockeyPenalty,FieldHockeyPenalty,0.1610107421875,141,0.1730501651763916
v_FieldHockeyPenalty_g02_c03,FieldHockeyPenalty,FieldHockeyPenalty,0.1468505859375,151,0.17358112335205078
v_FieldHockeyPenalty_g02_c04,FieldHockeyPenalty,FieldHockeyPenalty,0.1517333984375,196,0.1741349697113037
v_FieldHockeyPenalty_g02_c05,FieldHockeyPenalty,FieldHockeyPenalty,0.1512451171875,169,0.17229318618774414
v_FieldHockeyPenalty_g02_c06,FieldHockeyPenalty,FieldHockeyPenalty,0.1507568359375,151,0.200944185256958
v_FieldHockeyPenalty_g03_c01,FieldHockeyPenalty,FieldHockeyPenalty,0.1580810546875,82,0.18206000328063965
v_FieldHockeyPenalty_g03_c02,FieldHockeyPenalty,FieldHockeyPenalty,0.2216796875,82,0.17943620681762695
v_FieldHockeyPenalty_g03_c03,FieldHockeyPenalty,FieldHockeyPenalty,0.1947021484375,34,0.17628002166748047
